date,series,value,global_z,roll60_z,roll20_z,pre60_z,hit
2022-02-28,d5y_bp,-15.000000000000014,-2.233148004677897,-2.8816848422513397,-2.2071848332072794,-3.1651366577308835,pre60
2022-06-13,d5y_bp,31.000000000000007,4.478789625970783,3.3339943426263385,2.705458730256323,3.7728236458186006,global+r60+pre60
2022-06-15,d5y_bp,-23.0,-3.4004415056602735,-2.7761921096023516,-2.2015047600123308,-2.9656944106759444,global
2022-08-05,d5y_bp,21.000000000000043,3.019672749742815,2.0813049033032995,2.2389908817984012,2.2040211546155186,global
2022-09-28,d5y_bp,-29.000000000000004,-4.275911631397058,-3.469269142938192,-3.12484218254988,-3.9092419923976376,global+r60+r20+pre60
2022-11-10,d5y_bp,-31.99999999999994,-4.7136466942654405,-3.576044890563238,-2.964092669560698,-4.1208041790869,global+r60+pre60
2023-01-06,d5y_bp,-20.999999999999996,-3.1086181304146785,-2.3536777758739573,-2.668146663336344,-2.5084259517603362,global
2023-03-10,d5y_bp,-25.99999999999998,-3.8381765685286626,-3.1471985837716066,-3.0846936954146527,-3.514676302039496,global+r60+r20+pre60
2023-03-13,d5y_bp,-27.99999999999998,-4.129999943774257,-3.1402376285716955,-2.533746965799026,-3.386832993703455,global+r60+pre60
2023-03-17,d5y_bp,-28.000000000000025,-4.129999943774264,-2.7302478384916835,-1.8888643329017332,-2.967716516560669,global
2023-11-14,d5y_bp,-24.00000000000002,-3.546353193283074,-3.114156480774761,-2.3286278807207577,-3.448110578034537,global+r60+pre60
2023-12-13,d5y_bp,-23.000000000000043,-3.4004415056602797,-2.5388327418134193,-2.255223675752577,-2.7406219827965335,global
2024-04-10,d5y_bp,24.00000000000002,3.457407812611204,3.150140744908217,2.9104721823410427,3.503971939403424,global+r60+pre60
2024-08-02,d5y_bp,-21.999999999999975,-3.2545298180374727,-3.240407931870676,-2.9653987495090277,-3.643339534628309,global+r60+pre60
2024-10-04,d5y_bp,18.999999999999993,2.727849374497213,3.131968100839694,2.9541452453762442,3.434033902284273,r60+pre60
2025-04-03,d5y_bp,-20.000000000000018,-2.9627064427918843,-3.0013723941164576,-2.6301406769881397,-3.3153711399186148,r60+pre60
2025-04-09,d5y_bp,17.99999999999997,2.5819376868744124,2.8244105845169294,2.2282986208235864,3.077156823135533,pre60
2025-08-01,d5y_bp,-18.999999999999993,-2.816794755169083,-3.229226136350926,-2.9310535200661647,-3.5819246978641828,r60+pre60
2026-03-02,d5y_bp,11.000000000000032,1.5605558735148402,2.9195317643371967,2.396508196051565,3.216860022723613,pre60
2026-03-20,d5y_bp,12.99999999999999,1.8523792487604285,2.898896467496158,1.9977214079657304,3.184120184752507,pre60
2023-10-04,dOAS_bp,12.00000000000001,3.9894264861398465,2.7854959524366,2.7066218334431458,3.70299679783435,global+pre60
2023-10-26,dOAS_bp,9.999999999999986,3.3294418504427115,1.998573496311325,1.5206665081540611,2.156621692478408,global
2023-11-01,dOAS_bp,10.999999999999988,3.6594341682912757,2.123706105970606,1.5943503722448977,2.290156288668372,global
2023-11-06,dOAS_bp,-10.000000000000009,-3.2704045065285565,-1.9274797714961887,-1.5655821029347026,-2.044513132423627,global
2023-11-15,dOAS_bp,-15.000000000000014,-4.920366095771375,-2.635555338306393,-2.0511454691327677,-2.8780413158838876,global
2023-12-01,dOAS_bp,10.000000000000009,3.329441850442719,1.7560146270449872,1.53817473873515,1.837408166514953,global
2023-12-13,dOAS_bp,15.000000000000014,4.979403439685538,2.458976060602509,2.2612871520369837,2.6415070277323487,global
2023-12-14,dOAS_bp,-13.00000000000001,-4.260381460074248,-2.045640476468362,-1.9110064963467124,-2.1464640529005177,global
2024-02-02,dOAS_bp,-11.99999999999999,-3.930389142225677,-2.069678937209101,-2.4703355004429954,-2.099904251898317,global
2024-02-13,dOAS_bp,-10.000000000000009,-3.2704045065285565,-1.842841919764315,-1.845827995085256,-1.7604447159084762,global
2024-06-07,dOAS_bp,-8.000000000000007,-2.6104198708314295,-3.411318290881594,-2.7531413392782,-3.8677117023362992,r60+pre60
2024-08-02,dOAS_bp,9.000000000000007,2.9994495325941553,3.424453546778936,3.133273955262173,3.899520349846427,r60+r20+pre60
2024-10-04,dOAS_bp,-8.000000000000007,-2.6104198708314295,-2.804513434408926,-2.7592739995820463,-3.065524038492676,pre60
2025-04-03,dOAS_bp,9.999999999999986,3.3294418504427115,3.806659376078257,2.834730973754802,4.468444523886724,global+r60+pre60
2025-04-10,dOAS_bp,-8.000000000000007,-2.6104198708314295,-2.9084625098738712,-2.3358053720235765,-3.195930171642145,pre60
2025-08-01,dOAS_bp,7.9999999999999964,2.669457214745588,2.959547522395109,2.788727486927815,3.225786670231413,pre60
2026-03-23,dOAS_bp,6.999999999999995,2.3394648968970237,3.0799736126504587,2.0084619981443397,3.4254136460603655,r60+pre60
