date,ret_tr_pct,sig_uncond,sig_garch,sig_garch_t,sig_ewma,sig_dnorm,m1_var_95,m1_var_99,garch_var_95,garch_var_99,garch_t_var_95,garch_t_var_99,ewma_var_95,ewma_var_99,dnorm_var_95,dnorm_var_99,ret_rmb_pct,rmb_sig_uncond,rmb_sig_garch,rmb_sig_ewma,rmb_sig_dnorm,rmb_m1_var_95,rmb_m1_var_99,rmb_garch_var_95,rmb_garch_var_99,rmb_ewma_var_95,rmb_ewma_var_99,rmb_dnorm_var_95,rmb_dnorm_var_99
2025-07-24,-0.0214,0.230469,0.219182,0.214279,0.183997,0.230466,0.379098,0.536139,0.360533,0.509884,0.352467,0.498477,0.302656,0.428031,0.379094,0.536134,-0.1024,0.285875,0.261174,0.212496,0.285876,0.470236,0.665031,0.429605,0.60757,0.349535,0.49433,0.470237,0.665033
2025-07-25,0.1122,0.230468,0.215504,0.210223,0.178468,0.230466,0.379098,0.536139,0.354482,0.501327,0.345795,0.489041,0.293563,0.415171,0.379094,0.536134,0.3049,0.285941,0.257963,0.207544,0.285943,0.470345,0.665186,0.424323,0.600099,0.341389,0.48281,0.470347,0.665188
2025-07-28,-0.0214,0.230319,0.212984,0.207521,0.1752,0.230316,0.378851,0.53579,0.350338,0.495465,0.341352,0.482757,0.288187,0.407569,0.378847,0.535785,0.1166,0.285778,0.260247,0.214634,0.285778,0.470076,0.664805,0.428081,0.605413,0.353052,0.499304,0.470077,0.664806
2025-07-29,0.3626,0.230305,0.209322,0.203523,0.169944,0.230302,0.378828,0.535758,0.344314,0.486946,0.334775,0.473456,0.279541,0.395341,0.378824,0.535752,0.3501,0.284897,0.256884,0.210047,0.284898,0.468628,0.662757,0.422548,0.597589,0.345506,0.488632,0.468629,0.662759
2025-07-30,-0.1545,0.230766,0.219329,0.21527,0.187181,0.230764,0.379587,0.536831,0.360775,0.510226,0.354098,0.500783,0.307895,0.43544,0.379583,0.536825,0.0751,0.283769,0.261258,0.220967,0.283769,0.466771,0.660131,0.429744,0.607765,0.363469,0.514037,0.466772,0.660133
2025-07-31,-0.016,0.230935,0.218207,0.21423,0.185383,0.230933,0.379865,0.537224,0.358928,0.507614,0.352387,0.498363,0.304936,0.431256,0.379861,0.537219,0.0785,0.283373,0.257424,0.215024,0.283373,0.466119,0.65921,0.423437,0.598846,0.353693,0.500211,0.46612,0.659211
2025-08-01,0.553,0.230821,0.214618,0.210243,0.179778,0.230819,0.379678,0.53696,0.353025,0.499266,0.345828,0.489088,0.295717,0.418218,0.379674,0.536954,0.7112,0.283398,0.253633,0.209359,0.283399,0.466162,0.659269,0.4172,0.590026,0.344374,0.487031,0.466163,0.659271
2025-08-04,0.1272,0.231836,0.23858,0.237706,0.220748,0.231833,0.381346,0.539319,0.39244,0.555008,0.391003,0.552976,0.363108,0.513525,0.381343,0.539314,-0.3398,0.286761,0.283279,0.267487,0.286762,0.471693,0.667091,0.465966,0.658992,0.43999,0.622256,0.471694,0.667094
2025-08-05,0.0582,0.231078,0.235875,0.234468,0.216279,0.231075,0.3801,0.537556,0.387992,0.548717,0.385677,0.545444,0.355757,0.503129,0.380096,0.53755,0.1348,0.284613,0.286613,0.272368,0.284614,0.468161,0.662096,0.47145,0.666749,0.448018,0.63361,0.468162,0.662098
2025-08-06,-0.0688,0.225419,0.232294,0.230247,0.210174,0.225416,0.370791,0.524391,0.382101,0.540386,0.378734,0.535625,0.345716,0.488928,0.370787,0.524386,-0.0869,0.283776,0.283311,0.266127,0.283777,0.466783,0.660148,0.466018,0.659066,0.437752,0.619091,0.466784,0.66015
2025-08-07,-0.0371,0.224983,0.229082,0.22654,0.204467,0.22498,0.370074,0.523377,0.376818,0.532914,0.372636,0.527,0.336328,0.475652,0.37007,0.523372,-0.0594,0.280763,0.279843,0.258896,0.280764,0.461827,0.653139,0.460313,0.650998,0.425858,0.60227,0.461829,0.653142
2025-08-08,-0.106,0.223333,0.225614,0.222558,0.198446,0.223331,0.367361,0.51954,0.371112,0.524846,0.366086,0.517737,0.326424,0.461646,0.367357,0.519535,-0.0601,0.280778,0.276147,0.251431,0.280779,0.461851,0.653173,0.454235,0.642401,0.413578,0.584903,0.461853,0.653176
2025-08-11,0.0689,0.223329,0.223176,0.219833,0.194145,0.223327,0.367354,0.519531,0.367102,0.519175,0.361603,0.511397,0.319349,0.451639,0.36735,0.519525,0.1315,0.280671,0.272512,0.244215,0.280672,0.461675,0.652924,0.448254,0.633944,0.401709,0.568118,0.461677,0.652927
2025-08-12,0.0159,0.223203,0.219992,0.216188,0.188986,0.223201,0.367147,0.519238,0.361865,0.511768,0.355608,0.502919,0.310862,0.439637,0.367143,0.519233,-0.1219,0.280605,0.269422,0.238956,0.280606,0.461567,0.652771,0.443172,0.626755,0.393059,0.555884,0.461568,0.652773
2025-08-13,0.3016,0.223049,0.21651,0.212216,0.18327,0.223047,0.366894,0.51888,0.356137,0.503667,0.349075,0.493679,0.30146,0.42634,0.36689,0.518875,0.2445,0.28075,0.266722,0.233593,0.280751,0.461806,0.653109,0.438731,0.620476,0.384237,0.543407,0.461807,0.653111
2025-08-14,-0.0634,0.22342,0.221207,0.217845,0.192433,0.223417,0.367503,0.519741,0.363863,0.514593,0.358332,0.506772,0.316532,0.447656,0.367499,0.519736,0.0077,0.280412,0.26629,0.234262,0.280413,0.46125,0.652323,0.438021,0.619471,0.385337,0.544963,0.461252,0.652325
2025-08-15,-0.1217,0.222994,0.218173,0.214424,0.187216,0.222992,0.366803,0.518751,0.358873,0.507536,0.352706,0.498814,0.307951,0.435519,0.366799,0.518745,-0.0911,0.280408,0.262396,0.227133,0.280409,0.461243,0.652313,0.431615,0.610411,0.373611,0.528379,0.461245,0.652315
2025-08-18,0.0159,0.223027,0.216283,0.212395,0.183944,0.223025,0.366857,0.518828,0.355764,0.503139,0.349368,0.494093,0.302569,0.427908,0.366853,0.518822,0.0577,0.280391,0.259307,0.221341,0.280392,0.461214,0.652272,0.426534,0.603226,0.364084,0.514906,0.461216,0.652275
2025-08-19,0.1586,0.222492,0.212852,0.208496,0.178383,0.22249,0.365978,0.517584,0.350121,0.495158,0.342954,0.485023,0.293422,0.414972,0.365974,0.517579,0.1196,0.279964,0.255578,0.215063,0.279965,0.460513,0.651281,0.4204,0.59455,0.353758,0.500302,0.460515,0.651283
2025-08-20,0.0581,0.222606,0.211723,0.207316,0.177258,0.222604,0.366165,0.517849,0.348263,0.492531,0.341014,0.482279,0.291572,0.412355,0.366161,0.517844,-0.0283,0.280022,0.252523,0.21056,0.280023,0.460609,0.651416,0.415376,0.587445,0.346349,0.489825,0.46061,0.651418
2025-08-21,-0.1691,0.22241,0.20859,0.203766,0.172446,0.222408,0.365842,0.517393,0.343109,0.485242,0.335174,0.47402,0.283657,0.401162,0.365839,0.517388,-0.1189,0.279752,0.248834,0.204263,0.279753,0.460165,0.650788,0.409306,0.578861,0.335992,0.475176,0.460166,0.65079
2025-08-22,0.2958,0.222187,0.208445,0.203896,0.172247,0.222184,0.365475,0.516873,0.342871,0.484905,0.335388,0.474323,0.28333,0.400699,0.365471,0.516868,0.0978,0.279751,0.246422,0.20017,0.279752,0.460163,0.650785,0.40534,0.573252,0.32926,0.465656,0.460164,0.650787
2025-08-25,0.0369,0.22273,0.21352,0.209959,0.182041,0.222727,0.366368,0.518136,0.35122,0.496713,0.345362,0.488428,0.299439,0.423481,0.366364,0.51813,-0.1601,0.279603,0.243145,0.195545,0.279604,0.459919,0.650441,0.39995,0.565629,0.321652,0.454897,0.45992,0.650442
2025-08-26,0.0527,0.222054,0.210203,0.206182,0.176726,0.222051,0.365256,0.516563,0.345763,0.488996,0.339149,0.479641,0.290697,0.411119,0.365252,0.516557,0.0667,0.279691,0.241858,0.193602,0.279692,0.460064,0.650646,0.397833,0.562635,0.318455,0.450375,0.460066,0.650648
2025-08-27,0.079,0.22143,0.207037,0.202599,0.171828,0.221427,0.36423,0.515112,0.340555,0.48163,0.333255,0.471306,0.28264,0.399724,0.364226,0.515106,0.1014,0.279707,0.238267,0.188413,0.279707,0.46009,0.650682,0.391926,0.554281,0.309921,0.438306,0.460091,0.650684
2025-08-28,0.0842,0.221452,0.204226,0.199432,0.167714,0.22145,0.364267,0.515165,0.335931,0.47509,0.328045,0.463938,0.275872,0.390152,0.364263,0.515158,-0.2378,0.279754,0.235085,0.184354,0.279755,0.460167,0.650792,0.386692,0.546879,0.303244,0.428864,0.460169,0.650794
2025-08-29,-0.0579,0.221489,0.201528,0.196404,0.163907,0.221486,0.364327,0.515249,0.331494,0.468816,0.323065,0.456895,0.269611,0.381297,0.364323,0.515243,-0.0607,0.280198,0.236932,0.18799,0.280199,0.460898,0.651826,0.38973,0.551175,0.309225,0.437321,0.4609,0.651827
2025-09-02,-0.1791,0.221488,0.198719,0.193296,0.159546,0.221485,0.364325,0.515247,0.326873,0.462281,0.317953,0.449665,0.262437,0.371151,0.364321,0.515241,-0.0586,0.280202,0.233638,0.182869,0.280203,0.460905,0.651835,0.384311,0.543512,0.300801,0.425407,0.460906,0.651836
2025-09-03,0.1581,0.221699,0.199451,0.194523,0.160786,0.221696,0.364673,0.515738,0.328078,0.463984,0.319971,0.452519,0.264477,0.374036,0.364668,0.515732,0.1931,0.278378,0.230333,0.177878,0.278378,0.457904,0.64759,0.378875,0.535823,0.292591,0.413797,0.457904,0.647591
2025-09-04,0.2577,0.221474,0.198743,0.19387,0.160626,0.221471,0.364302,0.515214,0.326912,0.462336,0.318897,0.451,0.264214,0.373664,0.364298,0.515208,0.2563,0.277876,0.229508,0.178828,0.277877,0.457078,0.646423,0.377518,0.533905,0.294154,0.416007,0.457079,0.646424
2025-09-05,0.3146,0.221253,0.202478,0.198396,0.168039,0.22125,0.363939,0.514701,0.333056,0.471024,0.326341,0.461528,0.276408,0.39091,0.363935,0.514695,0.1871,0.274531,0.231113,0.184396,0.274531,0.451576,0.638642,0.380157,0.537637,0.303313,0.428961,0.451577,0.638643
2025-09-08,0.2562,0.221014,0.209141,0.206171,0.180226,0.221011,0.363545,0.514144,0.344017,0.486525,0.339131,0.479615,0.296454,0.41926,0.363541,0.514138,0.2141,0.274414,0.230039,0.18456,0.274414,0.451383,0.638368,0.378392,0.535141,0.303582,0.429341,0.451383,0.638369
2025-09-09,-0.1777,0.221418,0.211916,0.209415,0.185663,0.221415,0.36421,0.515084,0.34858,0.49298,0.344466,0.487161,0.305397,0.431908,0.364206,0.515078,-0.2956,0.27447,0.229886,0.186464,0.274471,0.451476,0.6385,0.37814,0.534785,0.306715,0.433771,0.451477,0.638501
2025-09-10,0.1307,0.221765,0.211996,0.209676,0.185195,0.221762,0.364781,0.515892,0.348713,0.493167,0.344897,0.48777,0.304627,0.430819,0.364777,0.515886,0.1279,0.27515,0.234932,0.194745,0.275151,0.452595,0.640082,0.38644,0.546523,0.320335,0.453034,0.452596,0.640083
2025-09-11,0.1096,0.22154,0.210007,0.207417,0.182385,0.221537,0.364411,0.515368,0.345441,0.48854,0.34118,0.482513,0.300005,0.424282,0.364407,0.515362,0.0773,0.272986,0.232323,0.191393,0.272986,0.449035,0.635047,0.382149,0.540454,0.314823,0.445238,0.449035,0.635047
2025-09-12,-0.0209,0.221042,0.2076,0.204684,0.178855,0.221039,0.363592,0.51421,0.341481,0.482939,0.336685,0.476156,0.294199,0.416071,0.363587,0.514204,0.0605,0.272096,0.228959,0.186526,0.272096,0.44757,0.632976,0.376614,0.532627,0.306817,0.433916,0.44757,0.632976
2025-09-15,0.1043,0.221038,0.204327,0.200993,0.173482,0.221035,0.363585,0.5142,0.336098,0.475327,0.330614,0.46757,0.285361,0.403571,0.363581,0.514194,0.0257,0.27208,0.22544,0.18145,0.27208,0.447545,0.632941,0.370827,0.524442,0.298467,0.422107,0.447545,0.632941
2025-09-16,0.1042,0.221,0.20195,0.198321,0.170126,0.220997,0.363523,0.514112,0.332187,0.469795,0.326218,0.461353,0.279841,0.395765,0.363518,0.514105,0.0424,0.271947,0.221745,0.176035,0.271947,0.447325,0.63263,0.364748,0.515844,0.28956,0.40951,0.447325,0.63263
2025-09-17,-0.1303,0.22071,0.199615,0.195705,0.166907,0.220707,0.363046,0.513437,0.328347,0.464364,0.321915,0.455268,0.274545,0.388275,0.363041,0.513431,-0.2836,0.271797,0.218096,0.170988,0.271797,0.447079,0.632281,0.358747,0.507358,0.281258,0.397769,0.447078,0.632281
2025-09-18,-0.1148,0.220333,0.198559,0.194729,0.16494,0.22033,0.362425,0.51256,0.32661,0.461908,0.32031,0.452998,0.271309,0.383699,0.362421,0.512554,0.0146,0.271848,0.223496,0.179745,0.271848,0.447162,0.632399,0.367629,0.51992,0.295663,0.418142,0.447162,0.632399
2025-09-19,-0.0627,0.220446,0.197069,0.193216,0.162368,0.220443,0.362612,0.512824,0.324158,0.458441,0.317821,0.449478,0.26708,0.377718,0.362607,0.512817,-0.0388,0.271812,0.219826,0.174306,0.271812,0.447103,0.632316,0.361591,0.511381,0.286717,0.405489,0.447104,0.632316
2025-09-22,-0.0784,0.2205,0.194435,0.190319,0.158169,0.220497,0.362701,0.51295,0.319827,0.452315,0.313055,0.442739,0.260173,0.36795,0.362696,0.512943,-0.0812,0.271466,0.216449,0.169263,0.271466,0.446535,0.631512,0.356038,0.503526,0.278421,0.393757,0.446535,0.631512
2025-09-23,0.1567,0.220369,0.192122,0.187829,0.154549,0.220366,0.362485,0.512644,0.316022,0.446934,0.30896,0.436947,0.254217,0.359527,0.36248,0.512637,0.123,0.270638,0.213746,0.165308,0.270638,0.445173,0.629586,0.351591,0.497238,0.271915,0.384556,0.445173,0.629586
2025-09-24,-0.1045,0.220545,0.191531,0.187291,0.154679,0.220543,0.362775,0.513055,0.315049,0.445558,0.308075,0.435695,0.254431,0.359829,0.362771,0.513048,0.1749,0.270215,0.21131,0.163079,0.270215,0.444477,0.628601,0.347584,0.49157,0.268249,0.379371,0.444477,0.628601
2025-09-25,-0.0993,0.220658,0.189912,0.185646,0.152135,0.220655,0.36296,0.513316,0.312386,0.441791,0.305368,0.431867,0.250248,0.353913,0.362955,0.51331,-0.0671,0.270375,0.210418,0.163812,0.270375,0.44474,0.628973,0.346116,0.489494,0.269455,0.381077,0.444739,0.628973
2025-09-26,-0.0262,0.220706,0.188168,0.183855,0.149493,0.220704,0.36304,0.513429,0.309518,0.437736,0.302423,0.427702,0.245901,0.347765,0.363035,0.513423,-0.0402,0.270177,0.207492,0.15967,0.270176,0.444413,0.628512,0.341304,0.482689,0.262642,0.371441,0.444413,0.628511
2025-09-29,0.1882,0.220337,0.185125,0.180454,0.145081,0.220335,0.362433,0.512571,0.304512,0.430656,0.296829,0.41979,0.238643,0.337501,0.362428,0.512564,0.0002,0.269859,0.204134,0.155119,0.269859,0.443891,0.627773,0.33578,0.474876,0.255155,0.360853,0.443891,0.627773
2025-09-30,0.0,0.220554,0.186127,0.181822,0.148022,0.220551,0.362789,0.513075,0.306161,0.432988,0.299079,0.422973,0.243482,0.344345,0.362785,0.513068,-0.0056,0.268795,0.200401,0.150393,0.268795,0.442141,0.625298,0.329639,0.466192,0.247382,0.34986,0.442141,0.625298
2025-10-01,0.0,0.220025,0.182918,0.178232,0.143513,0.220022,0.36192,0.511845,0.300881,0.425521,0.293173,0.41462,0.236065,0.333855,0.361915,0.511838,0.014,0.268362,0.196671,0.145818,0.268362,0.441428,0.62429,0.323504,0.457515,0.239856,0.339217,0.441428,0.62429
2025-10-02,0.2662,0.219798,0.179725,0.174626,0.139141,0.219795,0.361545,0.511316,0.295629,0.418094,0.287242,0.406232,0.228873,0.323684,0.36154,0.511309,0.2662,0.268324,0.192817,0.141418,0.268323,0.441365,0.624201,0.317165,0.44855,0.232618,0.32898,0.441365,0.624201
2025-10-03,-0.1051,0.22036,0.185558,0.181585,0.149835,0.220357,0.36247,0.512624,0.305225,0.431664,0.29869,0.422422,0.246463,0.34856,0.362466,0.512617,-0.1051,0.268761,0.197531,0.151825,0.268761,0.442085,0.625218,0.324919,0.459517,0.249737,0.35319,0.442085,0.625218
2025-10-06,-0.1105,0.22033,0.184091,0.180117,0.147533,0.220327,0.36242,0.512553,0.302811,0.428251,0.296275,0.419007,0.242678,0.343207,0.362416,0.512546,-0.1105,0.268758,0.195687,0.149434,0.268758,0.442081,0.625213,0.321886,0.455227,0.245804,0.347628,0.44208,0.625212
2025-10-07,0.0,0.219544,0.182816,0.178872,0.145577,0.219541,0.361127,0.510724,0.300714,0.425285,0.294227,0.416111,0.23946,0.338657,0.361123,0.510718,0.0,0.268098,0.194032,0.147388,0.268097,0.440994,0.623675,0.319163,0.451376,0.242439,0.342869,0.440993,0.623675
2025-10-08,0.1263,0.21731,0.179613,0.175278,0.141142,0.217307,0.357453,0.505528,0.295446,0.417834,0.288315,0.407749,0.232165,0.32834,0.357448,0.505522,0.1263,0.26623,0.190248,0.142898,0.26623,0.437922,0.619331,0.312939,0.442574,0.235053,0.332424,0.437922,0.619331
2025-10-09,0.0,0.216646,0.178321,0.173937,0.140296,0.216644,0.356362,0.503984,0.29332,0.414827,0.286109,0.40463,0.230773,0.326371,0.356357,0.503978,0.1053,0.265654,0.188143,0.141957,0.265654,0.436974,0.617991,0.309476,0.437677,0.233505,0.330234,0.436974,0.617991
2025-10-10,0.3151,0.216644,0.175109,0.170329,0.136022,0.216641,0.356357,0.503978,0.288036,0.407355,0.280174,0.396237,0.223743,0.316429,0.356353,0.503972,0.4063,0.262789,0.185412,0.140028,0.262789,0.432262,0.611327,0.304985,0.431325,0.230333,0.325748,0.432262,0.611326
2025-10-14,0.0996,0.217012,0.185103,0.181852,0.152804,0.217009,0.356962,0.504834,0.304477,0.430606,0.299128,0.423041,0.251348,0.355469,0.356958,0.504828,0.1613,0.263825,0.202694,0.168334,0.263824,0.433965,0.613735,0.333411,0.471526,0.276892,0.391595,0.433964,0.613734
2025-10-15,-0.0471,0.217065,0.182881,0.179376,0.150145,0.217062,0.35705,0.504958,0.300822,0.425437,0.295055,0.417282,0.246973,0.349282,0.357046,0.504952,-0.2182,0.263957,0.201477,0.16792,0.263957,0.434184,0.614044,0.33141,0.468696,0.276212,0.390632,0.434183,0.614044
2025-10-16,0.34,0.217106,0.1801,0.176309,0.146027,0.217103,0.357117,0.505053,0.296246,0.418966,0.290011,0.410149,0.2402,0.339703,0.357113,0.505047,0.2951,0.26409,0.204456,0.171353,0.264089,0.434401,0.614352,0.33631,0.475626,0.281859,0.398619,0.434401,0.614351
2025-10-17,-0.1306,0.217656,0.191185,0.188857,0.164257,0.217653,0.358022,0.506332,0.314481,0.444755,0.310651,0.439338,0.270187,0.382112,0.358017,0.506326,-0.0829,0.257847,0.209585,0.181178,0.257847,0.424132,0.599829,0.344747,0.487559,0.298019,0.421473,0.424132,0.599829
2025-10-20,0.0941,0.217749,0.190338,0.188051,0.162435,0.217746,0.358175,0.506549,0.313087,0.442783,0.309325,0.437463,0.267189,0.377872,0.35817,0.506543,-0.0028,0.25783,0.207028,0.176828,0.25783,0.424105,0.59979,0.340541,0.481609,0.290864,0.411355,0.424105,0.59979
2025-10-21,0.1305,0.216984,0.187844,0.185244,0.159164,0.216982,0.356918,0.504771,0.308985,0.436982,0.304708,0.430933,0.261809,0.370264,0.356914,0.504765,0.1628,0.257297,0.203391,0.171442,0.257298,0.423228,0.598551,0.334558,0.473148,0.282006,0.398827,0.423229,0.598551
2025-10-22,0.0782,0.217074,0.186326,0.183575,0.157591,0.217072,0.357065,0.50498,0.306487,0.433449,0.301962,0.42705,0.259222,0.366605,0.357061,0.504974,0.1329,0.256629,0.202183,0.170936,0.256629,0.42213,0.596997,0.332571,0.470338,0.281173,0.397649,0.422129,0.596996
2025-10-23,-0.1931,0.215683,0.183594,0.180511,0.153987,0.215681,0.354777,0.501744,0.301993,0.427094,0.296922,0.419922,0.253293,0.358219,0.354774,0.501739,-0.2436,0.25655,0.200064,0.168896,0.25655,0.421999,0.596812,0.329085,0.465409,0.277817,0.392902,0.421999,0.596812
2025-10-24,0.0418,0.215803,0.18586,0.183342,0.156609,0.2158,0.354974,0.502022,0.305722,0.432367,0.301579,0.426508,0.257606,0.36432,0.35497,0.502016,0.0278,0.256987,0.204592,0.174283,0.256987,0.422718,0.597829,0.336533,0.475942,0.286679,0.405435,0.422717,0.597828
2025-10-27,0.1044,0.215529,0.182688,0.179782,0.152183,0.215526,0.354523,0.501385,0.300503,0.424986,0.295723,0.418226,0.250326,0.354023,0.354519,0.501379,-0.0488,0.256831,0.200926,0.169111,0.256831,0.422462,0.597466,0.330504,0.467415,0.278171,0.393403,0.422462,0.597466
2025-10-28,0.0886,0.215415,0.180572,0.177455,0.149747,0.215413,0.354336,0.50112,0.297023,0.420065,0.291896,0.412814,0.246318,0.348356,0.354332,0.501115,-0.0719,0.256857,0.197773,0.164395,0.256857,0.422504,0.597527,0.325316,0.460078,0.270413,0.382431,0.422504,0.597527
2025-10-29,0.0,0.215252,0.178132,0.174737,0.146798,0.21525,0.354068,0.500741,0.29301,0.414389,0.287425,0.406491,0.241468,0.341496,0.354065,0.500737,-0.0113,0.256796,0.195107,0.160356,0.256795,0.422403,0.597383,0.320931,0.453877,0.26377,0.373037,0.422403,0.597383
2025-10-30,-0.4125,0.215044,0.174927,0.171151,0.142326,0.215042,0.353726,0.500257,0.287738,0.406933,0.281527,0.39815,0.234112,0.331093,0.353722,0.500252,-0.2478,0.256765,0.191525,0.155496,0.256764,0.422352,0.597311,0.315039,0.445544,0.255775,0.36173,0.422352,0.597311
2025-10-31,-0.0209,0.216807,0.195668,0.194104,0.171028,0.216805,0.356626,0.504358,0.321855,0.455183,0.319281,0.451544,0.281324,0.397863,0.356623,0.504354,0.0803,0.257223,0.196932,0.162519,0.257223,0.423106,0.598378,0.323934,0.458123,0.267328,0.378069,0.423106,0.598378
2025-11-03,0.0262,0.216776,0.19232,0.190309,0.165897,0.216774,0.356575,0.504286,0.316347,0.447394,0.313039,0.442715,0.272884,0.385926,0.356571,0.504281,0.1006,0.257008,0.193777,0.158791,0.257008,0.422753,0.597878,0.318743,0.450783,0.261196,0.369396,0.422752,0.597877
2025-11-04,0.0,0.216748,0.188981,0.186508,0.160971,0.216746,0.356529,0.50422,0.310856,0.439627,0.306786,0.433873,0.264781,0.374467,0.356525,0.504216,0.1024,0.25705,0.191012,0.155914,0.257049,0.422821,0.597974,0.314195,0.44435,0.256462,0.362702,0.422821,0.597974
2025-11-05,-0.262,0.214695,0.185695,0.182791,0.156067,0.214693,0.353152,0.499446,0.30545,0.431982,0.300673,0.425227,0.256715,0.363059,0.353149,0.499441,-0.3111,0.255712,0.188299,0.153231,0.255712,0.42062,0.594862,0.309733,0.43804,0.252049,0.35646,0.42062,0.594862
2025-11-06,0.2724,0.214641,0.191625,0.189721,0.16436,0.214639,0.353064,0.499321,0.315203,0.445776,0.312072,0.441348,0.270356,0.382351,0.35306,0.499315,0.1811,0.256609,0.198702,0.166967,0.256609,0.422096,0.59695,0.326845,0.46224,0.274643,0.388414,0.422096,0.596949
2025-11-07,-0.0052,0.215205,0.196444,0.195145,0.172758,0.215203,0.353991,0.500632,0.323131,0.456988,0.320995,0.453967,0.28417,0.401888,0.353988,0.500627,0.0285,0.256725,0.198336,0.167848,0.256725,0.422287,0.597219,0.326243,0.461389,0.276093,0.390465,0.422287,0.597219
2025-11-10,-0.0576,0.212291,0.192996,0.191244,0.1675,0.212289,0.349197,0.493852,0.31746,0.448968,0.314577,0.44489,0.275521,0.389656,0.349194,0.493848,-0.0941,0.254973,0.194667,0.162885,0.254973,0.419405,0.593144,0.320207,0.452853,0.267929,0.378918,0.419405,0.593143
2025-11-12,0.2562,0.210346,0.190158,0.188089,0.163009,0.210344,0.345997,0.489327,0.312792,0.442366,0.309388,0.437552,0.268134,0.379208,0.345994,0.489322,0.1536,0.255061,0.192538,0.159596,0.255061,0.419551,0.59335,0.316706,0.447902,0.262519,0.371267,0.41955,0.593349
2025-11-13,-0.1986,0.210487,0.194058,0.192486,0.170047,0.210485,0.34623,0.489656,0.319206,0.451437,0.31662,0.44778,0.27971,0.395581,0.346227,0.489652,-0.4379,0.251098,0.19132,0.159242,0.251098,0.413031,0.584129,0.314703,0.445069,0.261938,0.370445,0.413031,0.584129
2025-11-14,-0.178,0.20886,0.195761,0.194556,0.171894,0.208858,0.343553,0.48587,0.322007,0.455398,0.320026,0.452596,0.282749,0.399877,0.34355,0.485866,-0.1188,0.25216,0.212524,0.187995,0.252161,0.414779,0.586601,0.34958,0.494394,0.309232,0.437332,0.414779,0.586601
2025-11-17,0.0786,0.209191,0.196396,0.195395,0.172267,0.20919,0.344098,0.486641,0.323052,0.456876,0.321405,0.454546,0.283361,0.400744,0.344096,0.486638,0.1954,0.252046,0.210624,0.184576,0.252047,0.414591,0.586335,0.346455,0.489974,0.303609,0.429379,0.414591,0.586336
2025-11-18,0.0209,0.209145,0.19348,0.1921,0.168125,0.209143,0.344022,0.486533,0.318255,0.450093,0.315986,0.446883,0.276548,0.391108,0.344019,0.486529,0.0195,0.252276,0.210405,0.185243,0.252277,0.414969,0.58687,0.346095,0.489466,0.304707,0.430931,0.41497,0.586871
2025-11-19,-0.0367,0.209141,0.190114,0.188311,0.163083,0.209139,0.344015,0.486524,0.312718,0.442262,0.309753,0.438069,0.268256,0.379381,0.344013,0.48652,0.0083,0.252256,0.206638,0.179663,0.252256,0.414936,0.586823,0.339898,0.480701,0.295528,0.417951,0.414937,0.586824
2025-11-20,0.1466,0.209178,0.187065,0.184924,0.15837,0.209177,0.344078,0.486612,0.307703,0.43517,0.304181,0.430189,0.260503,0.368417,0.344075,0.486608,0.1353,0.252137,0.202931,0.174202,0.252137,0.41474,0.586546,0.333801,0.472079,0.286545,0.405246,0.414741,0.586547
2025-11-21,0.0889,0.209298,0.186111,0.183884,0.157689,0.209296,0.344274,0.486889,0.306133,0.432949,0.302471,0.42777,0.259383,0.366832,0.344271,0.486885,0.0439,0.25218,0.200939,0.172116,0.25218,0.41481,0.586646,0.330524,0.467443,0.283114,0.400394,0.414811,0.586647
2025-11-24,0.1097,0.209209,0.183644,0.181129,0.154428,0.209207,0.344127,0.486682,0.302076,0.427211,0.297939,0.42136,0.254019,0.359246,0.344124,0.486678,0.045,0.252183,0.19738,0.167219,0.252183,0.414815,0.586652,0.32467,0.459165,0.275058,0.389001,0.414816,0.586653
2025-11-25,0.1356,0.209198,0.181691,0.178971,0.152116,0.209197,0.34411,0.486658,0.298863,0.422667,0.294389,0.41634,0.250215,0.353867,0.344107,0.486654,-0.1111,0.25185,0.19385,0.162499,0.25185,0.414268,0.585878,0.318863,0.450952,0.267295,0.378021,0.414268,0.585879
2025-11-26,0.073,0.209302,0.180508,0.177698,0.151176,0.209301,0.344282,0.4869,0.296917,0.419915,0.292295,0.413378,0.248669,0.35168,0.344279,0.486896,-0.0499,0.2519,0.192224,0.159882,0.2519,0.41435,0.585995,0.316189,0.44717,0.262989,0.371933,0.414351,0.585996
2025-11-28,-0.0834,0.205977,0.177841,0.174709,0.147657,0.205976,0.338812,0.479165,0.292531,0.413713,0.287379,0.406426,0.242881,0.343495,0.33881,0.479162,-0.0933,0.24982,0.189147,0.155492,0.249821,0.410929,0.581157,0.311129,0.440014,0.255769,0.361722,0.41093,0.581158
2025-12-01,-0.2662,0.206048,0.175899,0.172662,0.144609,0.206047,0.338928,0.479329,0.289335,0.409193,0.284011,0.401663,0.237867,0.336404,0.338926,0.479327,-0.3143,0.249817,0.187058,0.152478,0.249818,0.410925,0.58115,0.307692,0.435153,0.250811,0.354709,0.410926,0.581152
