model,caliber,delta_src,window,event_date,e_date,event_cn,market,r_actual_pct,r_pred_pct,dev_pct,understate,d5y_sum_bp,d10y_sum_bp,rate_shock_bp,dev_param_pct,dev_credit_pct,r2_delta_src
M3 利率+ΔOAS,次,A 全样本δ,3日(主),2024-10-04,2024-10-04,9月非农强劲 收益率上行,rate,-0.0975,-0.1174,0.0199,False,24.0,19.0,43.0,0.0,0.0053,0.7568
M3 利率+ΔOAS,次,A 全样本δ,3日(主),2024-10-08,2024-10-08,中国政策刺激后汇率波动 人民币回调,fx,0.7655,0.6953,0.0702,False,5.0,6.0,11.0,0.0,0.0593,0.7568
M3 利率+ΔOAS,次,A 全样本δ,3日(主),2024-11-06,2024-11-06,特朗普胜选 美债收益率上行 美元大涨,rate+fx,1.2115,1.0039,0.2076,False,4.0,4.0,8.0,0.0,0.2838,0.7568
M3 利率+ΔOAS,次,A 全样本δ,3日(主),2025-04-02,2025-04-02,"美国""解放日""对等关税(中国累计约54%) 历史级risk-off",rate+credit+fx,0.4465,0.7453,-0.2988,True,-19.0,-16.0,35.0,0.0,-0.357,0.7568
M3 利率+ΔOAS,次,A 全样本δ,3日(主),2025-04-08,2025-04-08,美中关税加码至104% 人民币中间价破7.20 美债市场承压,rate+fx,-0.6982,-0.8407,0.1425,False,22.0,25.0,47.0,0.0,0.081,0.7568
M3 利率+ΔOAS,次,A 全样本δ,3日(主),2025-04-09,2025-04-09,90天关税暂缓(不含中国) 美股+9.5%,rate,-1.5807,-1.5249,-0.0558,True,27.0,22.0,49.0,0.0,-0.1235,0.7568
M3 利率+ΔOAS,次,A 全样本δ,3日(主),2025-04-10,2025-04-10,中国反制84%至125% 亚洲IG信用risk-off,credit+rate,-0.4309,-0.4684,0.0375,False,-4.0,4.0,8.0,0.0,0.1314,0.7568
M3 利率+ΔOAS,次,A 全样本δ,3日(主),2025-04-11,2025-04-11,隔夜美股再跌后亚洲风险偏好修复,credit,0.3685,0.266,0.1025,False,-6.0,-5.0,11.0,0.0,0.1196,0.7568
M3 利率+ΔOAS,次,A 全样本δ,3日(主),2025-05-07,2025-05-07,中国央行宽松(降准50bp加7天逆回购降10bp),credit,0.2281,0.0899,0.1382,False,10.0,7.0,17.0,0.0,0.1912,0.7568
M3 利率+ΔOAS,次,A 全样本δ,3日(主),2025-05-12,2025-05-12,美中日内瓦停火(美145%降至30% 中125%降至10%),credit+fx,-0.729,-0.8409,0.1119,False,17.0,16.0,33.0,0.0,0.2219,0.7568
M3 利率+ΔOAS,次,A 全样本δ,3日(主),2025-06-05,2025-06-05,美国5月ADP弱加ISM服务跌破荣枯线 叠加美中谈判预期,rate+credit,-0.3539,-0.4333,0.0794,False,16.0,12.0,28.0,0.0,0.1372,0.7568
M3 利率+ΔOAS,次,A 全样本δ,3日(主),2025-06-16,2025-06-16,中国地产止跌回稳推进 新城控股发行美元债,credit,0.2423,0.2792,-0.0369,True,-4.0,-3.0,7.0,0.0,-0.0273,0.7568
M3 利率+ΔOAS,次,A 全样本δ,3日(主),2025-07-23,2025-07-23,美中缓和交易股债跷跷板 中国长债大跌,credit,-0.1336,-0.2037,0.0701,False,7.0,5.0,12.0,0.0,0.1208,0.7568
M3 利率+ΔOAS,次,A 全样本δ,3日(主),2025-08-01,2025-08-01,日央行加息加套息平仓重演 全球risk-off,rate+credit,0.5062,0.4217,0.0845,False,-19.0,-15.0,34.0,0.0,0.1099,0.7568
M3 利率+ΔOAS,次,A 全样本δ,3日(主),2025-08-11,2025-08-11,美中关税休战再延90天,credit+fx,0.2541,0.115,0.1391,False,-7.0,-3.0,10.0,0.0,0.2021,0.7568
M3 利率+ΔOAS,次,A 全样本δ,3日(主),2025-09-17,2025-09-17,美联储2025年首次降息25bp(至4.00-4.25%),rate,-0.3078,-0.2767,-0.0311,True,9.0,10.0,19.0,0.0,0.0123,0.7568
M3 利率+ΔOAS,次,A 全样本δ,3日(主),2025-10-30,2025-10-30,特朗普-习近平会晤达成一年战术休战,credit+fx,-0.0669,0.1798,-0.2467,True,2.0,5.0,7.0,0.0,-0.2876,0.7568
M3 利率+ΔOAS,次,A 全样本δ,3日(主),2025-12-10,2025-12-10,美联储年内第三次降息(至3.50-3.75%),rate,0.0053,-0.0642,0.0695,False,-3.0,1.0,4.0,0.0,0.0895,0.7568
M3 利率+ΔOAS,次,A 全样本δ,3日(主),2026-01-23,2026-01-23,人民币中间价创2023年来最强(6.9929) USDCNY破7,fx,-0.0226,-0.0533,0.0307,False,-4.0,-2.0,6.0,0.0,0.0682,0.7568
M3 利率+ΔOAS,次,A 全样本δ,3日(主),2026-02-28,2026-03-02,美以空袭伊朗 海湾战争爆发,rate+credit,-0.1726,0.1089,-0.2815,True,16.0,12.0,28.0,0.0,-0.3071,0.7568
M3 利率+ΔOAS,次,A 全样本δ,3日(主),2026-03-02,2026-03-02,开战首个交易日 布油大涨13% 全球risk-off,rate+credit,-0.1726,0.1089,-0.2815,True,16.0,12.0,28.0,0.0,-0.3071,0.7568
M3 利率+ΔOAS,次,A 全样本δ,3日(主),2026-03-18,2026-03-18,FOMC按兵不动(3.50-3.75%) 点阵图仍显示1次降息,rate,-0.7683,-0.7134,-0.0549,True,22.0,19.0,41.0,0.0,-0.0755,0.7568
M3 利率+ΔOAS,次,A 全样本δ,3日(主),2026-03-23,2026-03-23,海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,rate+credit,0.4403,0.4516,-0.0113,True,-5.0,-6.0,11.0,0.0,-0.04,0.7568
M3 利率+ΔOAS,次,A 全样本δ,3日(主),2026-05-19,2026-05-19,美债长端抛售峰值 10Y约4.68% 30Y约5.2%,rate+credit,0.2976,0.2132,0.0844,False,-2.0,-4.0,6.0,0.0,0.0859,0.7568
M3 利率+ΔOAS,次,A 全样本δ,3日(主),2026-07-15,2026-07-15,人民币中间价破6.80 升值至约6.77,fx,0.2277,0.2476,-0.0199,True,-3.0,-3.0,6.0,0.0,-0.0143,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2023-09-11,2023-09-11,央行维稳+美元回落 人民币急升,fx,-1.0919,-1.1055,0.0136,False,6.0,7.0,13.0,0.0,0.0275,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2023-10-04,2023-10-04,美债长端急升(10Y创多年新高) 全球利差走阔,rate+credit,1.0751,0.9001,0.175,False,-21.0,-23.0,44.0,0.0,0.1246,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2023-10-26,2023-10-26,美债动荡延续 经济数据强劲,credit,0.7634,0.7495,0.0139,False,-22.0,-18.0,40.0,0.0,-0.0181,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2023-11-01,2023-11-01,美债供应与再融资压力,credit,1.1795,0.7469,0.4326,False,-29.0,-30.0,59.0,0.0,0.524,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2023-11-06,2023-11-06,风险偏好修复 利差收窄,credit,-0.3018,-0.2621,-0.0397,True,16.0,4.0,20.0,0.0,0.1012,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2023-11-14,2023-11-14,美国10月CPI低于预期(3.2%),rate,-0.4378,-0.6699,0.2321,False,-22.0,-21.0,43.0,0.0,0.3805,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2023-11-15,2023-11-15,CPI后信用大涨 利差大幅收窄,credit,-0.9,-1.2365,0.3365,False,-1.0,-3.0,4.0,0.0,0.5713,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2023-11-20,2023-11-20,美元走弱 人民币升,fx,-0.2589,-0.4757,0.2168,False,-7.0,-5.0,12.0,0.0,0.2943,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2023-12-01,2023-12-01,"鲍威尔称""为时过早谈降息"" 鹰派",credit,1.3813,1.1866,0.1947,False,-20.0,-23.0,43.0,0.0,0.2654,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2023-12-13,2023-12-13,FOMC点阵图转向降息 收益率大降,rate+credit,0.9803,0.5924,0.3879,False,-29.0,-27.0,56.0,0.0,0.5492,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2023-12-14,2023-12-14,转鸽确认 风险资产大涨 美元走弱,credit+fx,0.5828,0.4729,0.1099,False,-14.0,-18.0,32.0,0.0,0.394,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2024-01-02,2024-01-02,年初购汇需求与美元偏强 人民币走弱,fx,-0.1422,0.2939,-0.4361,True,13.0,13.0,26.0,0.0,-0.4907,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2024-02-07,2024-02-07,中国股市流动性风险+美债收益率上行,credit,-0.176,-0.6106,0.4346,False,28.0,22.0,50.0,0.0,0.5862,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2024-04-10,2024-04-10,美国3月CPI超预期 收益率急升,rate,-1.0722,-1.0357,-0.0365,True,32.0,31.0,63.0,0.0,-0.0802,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2024-05-06,2024-05-06,美元回落 人民币升值,fx,0.0935,-0.0843,0.1778,False,4.0,0.0,4.0,0.0,0.2543,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2024-05-16,2024-05-16,美国4月CPI回落 风险资产涨,credit,0.7276,0.1579,0.5697,False,12.0,7.0,19.0,0.0,0.6573,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2024-08-02,2024-08-02,7月非农大幅走弱+日元套息平仓,rate+fx+credit,-0.9896,-0.8576,-0.132,True,-1.0,0.0,1.0,0.0,-0.1053,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2024-10-04,2024-10-04,9月非农强劲 收益率上行,rate,0.0231,0.0029,0.0202,False,29.0,24.0,53.0,0.0,0.0013,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2024-10-08,2024-10-08,中国政策刺激后汇率波动 人民币回调,fx,1.5513,1.5321,0.0192,False,0.0,0.0,0.0,0.0,0.0419,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2024-11-06,2024-11-06,特朗普胜选 美债收益率上行 美元大涨,rate+fx,1.3475,1.1883,0.1592,False,14.0,18.0,32.0,0.0,0.2403,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2025-04-02,2025-04-02,"美国""解放日""对等关税(中国累计约54%) 历史级risk-off",rate+credit+fx,-0.1087,0.6171,-0.7258,True,-3.0,9.0,12.0,0.0,-0.8847,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2025-04-08,2025-04-08,美中关税加码至104% 人民币中间价破7.20 美债市场承压,rate+fx,-0.6395,-0.8005,0.161,False,20.0,23.0,43.0,0.0,0.0662,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2025-04-09,2025-04-09,90天关税暂缓(不含中国) 美股+9.5%,rate,-0.5425,-0.6106,0.0681,False,10.0,9.0,19.0,0.0,0.0526,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2025-04-10,2025-04-10,中国反制84%至125% 亚洲IG信用risk-off,credit+rate,0.0672,-0.139,0.2062,False,-15.0,-5.0,20.0,0.0,0.343,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2025-04-11,2025-04-11,隔夜美股再跌后亚洲风险偏好修复,credit,0.3727,0.168,0.2047,False,-9.0,-6.0,15.0,0.0,0.2622,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2025-05-07,2025-05-07,中国央行宽松(降准50bp加7天逆回购降10bp),credit,-0.4352,-0.6711,0.2359,False,22.0,19.0,41.0,0.0,0.3691,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2025-05-12,2025-05-12,美中日内瓦停火(美145%降至30% 中125%降至10%),credit+fx,-0.3903,-0.4059,0.0156,False,6.0,6.0,12.0,0.0,0.1406,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2025-06-05,2025-06-05,美国5月ADP弱加ISM服务跌破荣枯线 叠加美中谈判预期,rate+credit,0.2082,0.0722,0.136,False,9.0,4.0,13.0,0.0,0.2072,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2025-06-16,2025-06-16,中国地产止跌回稳推进 新城控股发行美元债,credit,0.2929,0.3561,-0.0632,True,-11.0,-7.0,18.0,0.0,-0.0398,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2025-07-23,2025-07-23,美中缓和交易股债跷跷板 中国长债大跌,credit,0.3331,0.1841,0.149,False,2.0,-1.0,3.0,0.0,0.2193,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2025-08-01,2025-08-01,日央行加息加套息平仓重演 全球risk-off,rate+credit,0.3599,0.3995,-0.0396,True,-17.0,-14.0,31.0,0.0,0.0205,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2025-08-11,2025-08-11,美中关税休战再延90天,credit+fx,0.1707,-0.0267,0.1974,False,1.0,6.0,7.0,0.0,0.3142,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2025-09-17,2025-09-17,美联储2025年首次降息25bp(至4.00-4.25%),rate,-0.266,-0.2119,-0.0541,True,9.0,8.0,17.0,0.0,0.0038,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2025-10-30,2025-10-30,特朗普-习近平会晤达成一年战术休战,credit+fx,-0.2756,0.1266,-0.4022,True,6.0,9.0,15.0,0.0,-0.4298,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2025-12-10,2025-12-10,美联储年内第三次降息(至3.50-3.75%),rate,0.039,-0.0483,0.0873,False,-9.0,-3.0,12.0,0.0,0.1173,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2026-01-23,2026-01-23,人民币中间价创2023年来最强(6.9929) USDCNY破7,fx,-0.1003,-0.1062,0.0059,False,-5.0,-2.0,7.0,0.0,0.048,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2026-02-28,2026-03-02,美以空袭伊朗 海湾战争爆发,rate+credit,-0.2568,-0.0873,-0.1695,True,21.0,18.0,39.0,0.0,-0.1993,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2026-03-02,2026-03-02,开战首个交易日 布油大涨13% 全球risk-off,rate+credit,-0.2568,-0.0873,-0.1695,True,21.0,18.0,39.0,0.0,-0.1993,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2026-03-18,2026-03-18,FOMC按兵不动(3.50-3.75%) 点阵图仍显示1次降息,rate,-0.8281,-0.6608,-0.1673,True,24.0,19.0,43.0,0.0,-0.2367,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2026-03-23,2026-03-23,海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,rate+credit,0.1847,0.1952,-0.0105,True,5.0,5.0,10.0,0.0,-0.0763,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2026-05-19,2026-05-19,美债长端抛售峰值 10Y约4.68% 30Y约5.2%,rate+credit,0.3679,0.3013,0.0666,False,-8.0,-11.0,19.0,0.0,0.1194,0.7568
M3 利率+ΔOAS,次,A 全样本δ,5日,2026-07-15,2026-07-15,人民币中间价破6.80 升值至约6.77,fx,-0.2259,-0.1736,-0.0523,True,6.0,5.0,11.0,0.0,-0.0387,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2023-11-06,2023-11-06,风险偏好修复 利差收窄,credit,-0.5058,-0.7466,0.2408,False,11.0,10.0,21.0,0.0616,0.2835,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2023-11-14,2023-11-14,美国10月CPI低于预期(3.2%),rate,0.1677,0.2648,-0.0971,True,-24.0,-19.0,43.0,-0.0295,-0.0932,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2023-11-15,2023-11-15,CPI后信用大涨 利差大幅收窄,credit,-0.1396,-0.304,0.1644,False,10.0,9.0,19.0,0.0666,0.2755,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2023-11-20,2023-11-20,美元走弱 人民币升,fx,-0.4647,-0.5285,0.0638,False,-1.0,-2.0,3.0,-0.0199,0.0669,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2023-12-01,2023-12-01,"鲍威尔称""为时过早谈降息"" 鹰派",credit,0.5283,0.5962,-0.0679,True,-17.0,-15.0,32.0,-0.0416,-0.0929,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2023-12-13,2023-12-13,FOMC点阵图转向降息 收益率大降,rate+credit,0.7926,0.524,0.2686,False,-23.0,-16.0,39.0,-0.0181,0.174,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2023-12-14,2023-12-14,转鸽确认 风险资产大涨 美元走弱,credit+fx,-0.1028,-0.2,0.0972,False,-10.0,-12.0,22.0,-0.0233,0.3464,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2024-01-02,2024-01-02,年初购汇需求与美元偏强 人民币走弱,fx,0.4091,0.3508,0.0583,False,9.0,7.0,16.0,0.0029,0.0699,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2024-02-07,2024-02-07,中国股市流动性风险+美债收益率上行,credit,0.0212,0.0939,-0.0727,True,3.0,0.0,3.0,-0.0031,-0.0185,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2024-04-10,2024-04-10,美国3月CPI超预期 收益率急升,rate,-0.6214,-0.6845,0.0631,False,24.0,19.0,43.0,-0.01,0.0718,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2024-05-06,2024-05-06,美元回落 人民币升值,fx,-0.2127,-0.3761,0.1634,False,0.0,-1.0,1.0,-0.0079,0.2063,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2024-05-16,2024-05-16,美国4月CPI回落 风险资产涨,credit,0.4563,-0.0394,0.4957,False,5.0,2.0,7.0,-0.0127,0.5519,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2024-08-02,2024-08-02,7月非农大幅走弱+日元套息平仓,rate+fx+credit,-0.3456,-0.4802,0.1346,False,-22.0,-19.0,41.0,0.0195,0.0815,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2024-10-04,2024-10-04,9月非农强劲 收益率上行,rate,-0.4747,-0.4361,-0.0386,True,19.0,13.0,32.0,-0.0319,0.0387,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2024-10-08,2024-10-08,中国政策刺激后汇率波动 人民币回调,fx,0.6449,0.5842,0.0607,False,0.0,1.0,1.0,-0.0091,0.0634,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2024-11-06,2024-11-06,特朗普胜选 美债收益率上行 美元大涨,rate+fx,0.4985,0.5134,-0.0149,True,11.0,16.0,27.0,-0.0021,0.0089,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2025-04-02,2025-04-02,"美国""解放日""对等关税(中国累计约54%) 历史级risk-off",rate+credit+fx,-0.1272,-0.1205,-0.0067,True,4.0,3.0,7.0,-0.0086,0.0077,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2025-04-08,2025-04-08,美中关税加码至104% 人民币中间价破7.20 美债市场承压,rate+fx,0.2128,0.0307,0.1821,False,6.0,11.0,17.0,0.0051,0.1481,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2025-04-09,2025-04-09,90天关税暂缓(不含中国) 美股+9.5%,rate,-0.4214,-0.3085,-0.1129,True,18.0,8.0,26.0,-0.0595,-0.2133,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2025-04-10,2025-04-10,中国反制84%至125% 亚洲IG信用risk-off,credit+rate,-0.4896,-0.5354,0.0458,False,-2.0,6.0,8.0,0.0267,0.1463,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2025-04-11,2025-04-11,隔夜美股再跌后亚洲风险偏好修复,credit,-0.6697,-0.6353,-0.0344,True,11.0,8.0,19.0,-0.0129,-0.0564,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2025-05-07,2025-05-07,中国央行宽松(降准50bp加7天逆回购降10bp),credit,0.308,0.2929,0.0151,False,-3.0,-4.0,7.0,-0.0007,0.0344,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2025-05-12,2025-05-12,美中日内瓦停火(美145%降至30% 中125%降至10%),credit+fx,-0.7228,-0.6978,-0.025,True,9.0,8.0,17.0,-0.001,0.0462,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2025-06-05,2025-06-05,美国5月ADP弱加ISM服务跌破荣枯线 叠加美中谈判预期,rate+credit,-0.1631,-0.2101,0.047,False,6.0,3.0,9.0,-0.0011,0.0879,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2025-06-16,2025-06-16,中国地产止跌回稳推进 新城控股发行美元债,credit,-0.1833,-0.1593,-0.024,True,2.0,5.0,7.0,-0.0024,-0.0076,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2025-07-23,2025-07-23,美中缓和交易股债跷跷板 中国长债大跌,credit,-0.3361,-0.3448,0.0087,False,6.0,5.0,11.0,-0.0019,0.0505,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2025-08-01,2025-08-01,日央行加息加套息平仓重演 全球risk-off,rate+credit,0.7112,0.7018,0.0094,False,-19.0,-14.0,33.0,-0.0035,-0.0179,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2025-08-11,2025-08-11,美中关税休战再延90天,credit+fx,0.1315,0.0984,0.0331,False,-1.0,0.0,1.0,-0.0027,0.0471,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2025-09-17,2025-09-17,美联储2025年首次降息25bp(至4.00-4.25%),rate,-0.2836,-0.1941,-0.0895,True,3.0,2.0,5.0,-0.0032,-0.0627,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2025-10-30,2025-10-30,特朗普-习近平会晤达成一年战术休战,credit+fx,-0.2478,0.0662,-0.314,True,2.0,3.0,5.0,-0.0048,-0.3233,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2025-12-10,2025-12-10,美联储年内第三次降息(至3.50-3.75%),rate,0.2297,0.2078,0.0219,False,-6.0,-5.0,11.0,-0.0023,0.0129,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2026-01-23,2026-01-23,人民币中间价创2023年来最强(6.9929) USDCNY破7,fx,-0.0095,-0.0184,0.0089,False,-1.0,-2.0,3.0,-0.0031,0.0091,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2026-02-28,2026-03-02,美以空袭伊朗 海湾战争爆发,rate+credit,-0.0482,0.0581,-0.1063,True,11.0,8.0,19.0,-0.0043,-0.0953,0.7568
M3 利率+ΔOAS,次,B 事件前δ,1日,2026-03-02,2026-03-02,开战首个交易日 布油大涨13% 全球risk-off,rate+credit,-0.0482,0.0581,-0.1063,True,11.0,8.0,19.0,-0.0043,-0.0953,0.7568
