date,ret_tr_pct,ret_rmb_pct,hs250_var_95,rmb_hs250_var_95,hs250_var_99,rmb_hs250_var_99,hs500_var_95,rmb_hs500_var_95,hs500_var_99,rmb_hs500_var_99,hs750_var_95,rmb_hs750_var_95,hs750_var_99,rmb_hs750_var_99,fhs_sig_e,fhs_sig_g,rmb_fhs_sig_e,rmb_fhs_sig_g,fhs_e_var_95,fhs_g_var_95,rmb_fhs_e_var_95,rmb_fhs_g_var_95,fhs_e_var_99,fhs_g_var_99,rmb_fhs_e_var_99,rmb_fhs_g_var_99
2025-11-14,-0.178,-0.1188,0.266745,0.430475,0.4941,0.696781,0.338515,0.376375,0.556278,0.639617,0.37535,0.486995,0.56302,0.768,0.171894,0.195761,0.187995,0.212524,0.217465,0.224983,0.317888,0.332362,0.348059,0.385538,0.432708,0.459041
2025-11-17,0.0786,0.1954,0.266745,0.430475,0.4941,0.696781,0.338515,0.376375,0.556278,0.639617,0.37535,0.480585,0.56302,0.768,0.172267,0.196396,0.184576,0.210624,0.217937,0.225713,0.312106,0.32939,0.348814,0.386788,0.424839,0.454937
2025-11-18,0.0209,0.0195,0.266745,0.430475,0.4941,0.696781,0.338515,0.376375,0.556278,0.639617,0.37535,0.480585,0.56302,0.768,0.168125,0.19348,0.185243,0.210405,0.212697,0.222362,0.313234,0.329048,0.340427,0.381045,0.426374,0.454464
2025-11-19,-0.0367,0.0083,0.266745,0.430475,0.4941,0.696781,0.338515,0.376375,0.556278,0.639617,0.37535,0.480585,0.56302,0.768,0.163083,0.190114,0.179663,0.206638,0.206318,0.218493,0.303799,0.323157,0.330218,0.374416,0.413531,0.446327
2025-11-20,0.1466,0.1353,0.266745,0.430475,0.4941,0.696781,0.338515,0.376375,0.556278,0.639617,0.37535,0.480585,0.56302,0.768,0.15837,0.187065,0.174202,0.202931,0.200356,0.214989,0.294565,0.31736,0.320675,0.368411,0.400961,0.438321
2025-11-21,0.0889,0.0439,0.266745,0.430475,0.4941,0.696781,0.338515,0.376375,0.556278,0.639617,0.37535,0.472585,0.56302,0.766285,0.157689,0.186111,0.172116,0.200939,0.199494,0.213893,0.291037,0.314244,0.319296,0.366533,0.39616,0.434018
2025-11-24,0.1097,0.045,0.266745,0.430475,0.4941,0.696781,0.338515,0.373885,0.556278,0.639617,0.37535,0.472585,0.56302,0.766285,0.154428,0.183644,0.167219,0.19738,0.195369,0.211057,0.282757,0.308678,0.312693,0.361674,0.384888,0.426331
2025-11-25,0.1356,-0.1111,0.266745,0.430475,0.4941,0.696781,0.338515,0.373885,0.556278,0.639617,0.37535,0.472585,0.56302,0.766285,0.152116,0.181691,0.162499,0.19385,0.192444,0.208813,0.274775,0.303158,0.308012,0.357828,0.374024,0.418706
2025-11-26,0.073,-0.0499,0.266745,0.430475,0.4941,0.696781,0.338515,0.373885,0.556278,0.639617,0.37535,0.472585,0.56302,0.766285,0.151176,0.180508,0.159882,0.192224,0.191255,0.207453,0.27035,0.300615,0.306108,0.355498,0.368001,0.415194
2025-11-28,-0.0834,-0.0933,0.266745,0.430475,0.4941,0.696781,0.338515,0.373885,0.556278,0.639617,0.37535,0.472585,0.56302,0.766285,0.147657,0.177841,0.155492,0.189147,0.186803,0.204388,0.262927,0.295803,0.298983,0.350245,0.357896,0.408548
2025-12-01,-0.2662,-0.3143,0.266745,0.430475,0.4941,0.696781,0.338515,0.373885,0.556278,0.639617,0.37535,0.472585,0.56302,0.766285,0.144609,0.175899,0.152478,0.187058,0.182947,0.202156,0.257831,0.292536,0.292811,0.346421,0.350959,0.404036
2025-12-02,0.047,0.023,0.26796,0.430475,0.4941,0.696781,0.338515,0.373885,0.556278,0.639617,0.37535,0.467615,0.56302,0.766285,0.154625,0.182916,0.166678,0.197269,0.204741,0.22337,0.287699,0.324421,0.313092,0.36024,0.383643,0.426091
2025-12-03,0.094,0.0034,0.26796,0.430475,0.4941,0.696781,0.338515,0.373885,0.556278,0.639617,0.37535,0.467615,0.56302,0.766285,0.150356,0.179886,0.161698,0.193637,0.199088,0.21967,0.279103,0.318448,0.304448,0.354273,0.372181,0.418246
2025-12-04,-0.1306,-0.0202,0.26796,0.430475,0.4941,0.696781,0.338515,0.373885,0.556278,0.639617,0.37535,0.467615,0.56302,0.766285,0.147582,0.177628,0.156775,0.190027,0.195415,0.216913,0.270606,0.312512,0.298831,0.349826,0.360849,0.410449
2025-12-05,-0.1098,-0.1353,0.26796,0.430475,0.4941,0.696781,0.338515,0.373885,0.556278,0.639617,0.37535,0.467615,0.56302,0.766285,0.146619,0.177119,0.152079,0.186547,0.19414,0.216291,0.2625,0.306788,0.296881,0.348824,0.35004,0.402932
2025-12-08,-0.0785,-0.0587,0.26796,0.430475,0.4941,0.696781,0.338515,0.373885,0.556278,0.639617,0.37535,0.460695,0.56302,0.7596,0.144674,0.175886,0.151125,0.185859,0.191565,0.214785,0.260854,0.305657,0.292943,0.346395,0.347845,0.401446
2025-12-09,-0.0576,-0.1666,0.26796,0.430475,0.4941,0.696781,0.338515,0.373885,0.556278,0.639617,0.37535,0.460695,0.56302,0.7596,0.141579,0.173796,0.147225,0.18292,0.187467,0.212233,0.254122,0.300824,0.286676,0.342279,0.338868,0.395098
2025-12-10,0.2198,0.2297,0.26796,0.430475,0.4941,0.696781,0.338515,0.373885,0.556278,0.639617,0.37535,0.460695,0.56302,0.7596,0.137989,0.171288,0.148459,0.183684,0.182713,0.20917,0.256252,0.30208,0.279407,0.33734,0.341708,0.396748
2025-12-11,-0.0261,-0.1125,0.26796,0.430475,0.4941,0.696781,0.338515,0.373885,0.556278,0.639617,0.37535,0.460695,0.56302,0.7596,0.144212,0.174392,0.154542,0.186526,0.190953,0.212961,0.266752,0.306754,0.292007,0.343453,0.35571,0.402887
2025-12-12,-0.068,-0.1119,0.26796,0.430475,0.4941,0.696781,0.338515,0.373885,0.556278,0.639617,0.37535,0.460695,0.56302,0.7596,0.139965,0.171426,0.152347,0.184971,0.18533,0.209339,0.262963,0.304197,0.283408,0.337612,0.350657,0.399528
2025-12-15,0.0366,-0.074,0.26796,0.430475,0.4941,0.696781,0.338515,0.373885,0.556278,0.639617,0.37535,0.460695,0.56302,0.7596,0.13672,0.16916,0.150228,0.183413,0.181033,0.206572,0.259305,0.301634,0.276837,0.333149,0.34578,0.396163
2025-12-16,0.1829,0.1077,0.26796,0.430475,0.4941,0.696781,0.338515,0.373885,0.556278,0.639617,0.37535,0.460695,0.56302,0.7596,0.132857,0.166146,0.146775,0.180772,0.175918,0.202891,0.253345,0.297291,0.269015,0.327213,0.337832,0.390458
2025-12-17,-0.0261,-0.0062,0.26796,0.430475,0.4941,0.696781,0.338515,0.373885,0.556278,0.639617,0.37535,0.460695,0.56302,0.7596,0.136379,0.167528,0.144728,0.178469,0.180581,0.204579,0.249812,0.293504,0.276147,0.329935,0.333121,0.385484
2025-12-18,0.1305,0.0922,0.26796,0.430475,0.4941,0.696781,0.338515,0.373885,0.556278,0.639617,0.37535,0.460695,0.56302,0.7596,0.132379,0.164598,0.140327,0.174861,0.175285,0.201001,0.242215,0.28757,0.268047,0.324164,0.322991,0.377691
2025-12-19,-0.1044,-0.0973,0.26796,0.430475,0.4941,0.696781,0.338515,0.373885,0.556278,0.639617,0.37535,0.460695,0.56302,0.7596,0.132267,0.163705,0.137914,0.172199,0.175136,0.19991,0.23805,0.283192,0.26782,0.322406,0.317437,0.371941
2025-12-22,-0.0366,-0.0963,0.264985,0.430475,0.4941,0.696781,0.338515,0.373885,0.556278,0.639617,0.370505,0.460695,0.56302,0.7596,0.130762,0.162626,0.13582,0.170356,0.165429,0.186902,0.234436,0.280161,0.257812,0.320281,0.312617,0.36796
2025-12-23,0.0209,-0.1028,0.264985,0.430475,0.4941,0.696781,0.338515,0.373885,0.556278,0.639617,0.370505,0.45571,0.56302,0.7596,0.127095,0.159839,0.133779,0.16848,0.160789,0.183699,0.230913,0.277076,0.250582,0.314792,0.307919,0.363908
2025-12-24,0.0887,-0.1079,0.264985,0.430475,0.4941,0.696781,0.338515,0.373885,0.556278,0.639617,0.370505,0.45571,0.56302,0.7596,0.12333,0.156702,0.132125,0.166832,0.156026,0.180094,0.228058,0.274366,0.243159,0.308614,0.304112,0.360349
2025-12-26,0.0,-0.1127,0.264985,0.430475,0.4941,0.696781,0.338515,0.373885,0.556278,0.639617,0.370505,0.45571,0.56302,0.7596,0.121531,0.154593,0.130798,0.165388,0.15375,0.17767,0.225768,0.271991,0.239612,0.30446,0.301058,0.35723
2025-12-29,0.1512,0.1412,0.264985,0.430475,0.4941,0.696781,0.338515,0.373885,0.556278,0.639617,0.370505,0.45571,0.56302,0.7596,0.117828,0.151405,0.129783,0.164132,0.149066,0.174006,0.224016,0.269926,0.232311,0.298182,0.298722,0.354517
2025-12-30,-0.0261,-0.1618,0.264985,0.430475,0.4941,0.696781,0.338515,0.373885,0.556278,0.639617,0.370505,0.45571,0.56302,0.7596,0.120092,0.151841,0.130497,0.163391,0.15193,0.174507,0.225248,0.268707,0.236775,0.29904,0.300365,0.352916
2025-12-31,-0.1565,-0.1994,0.264985,0.430475,0.4941,0.696781,0.338515,0.373885,0.556278,0.639617,0.36606,0.45571,0.56302,0.7596,0.116609,0.148851,0.132583,0.164654,0.147523,0.171071,0.228849,0.270784,0.229908,0.293152,0.305166,0.355644
2026-01-02,-0.0261,-0.1033,0.264985,0.430475,0.4941,0.696781,0.338515,0.35993,0.556278,0.639617,0.36606,0.45571,0.56302,0.7596,0.119379,0.150886,0.137511,0.168144,0.15657,0.17341,0.237355,0.276524,0.235369,0.297159,0.316509,0.363182
2026-01-05,0.1461,0.1504,0.264985,0.430475,0.4941,0.696781,0.338515,0.35993,0.556278,0.639617,0.36606,0.453665,0.56302,0.74274,0.115919,0.14787,0.135702,0.166393,0.152033,0.169943,0.234232,0.273644,0.228547,0.29122,0.312345,0.3594
2026-01-06,-0.0316,-0.0974,0.264985,0.430475,0.4941,0.696781,0.338515,0.35993,0.556278,0.639617,0.36606,0.453665,0.56302,0.74274,0.117948,0.148194,0.136628,0.16605,0.154694,0.170316,0.235831,0.27308,0.232548,0.291858,0.314477,0.358659
2026-01-07,0.0789,0.2663,0.264985,0.430475,0.4941,0.696781,0.338515,0.35993,0.556278,0.639617,0.36606,0.453665,0.56302,0.74274,0.114616,0.145236,0.134597,0.164127,0.150324,0.166916,0.232325,0.269917,0.225978,0.286032,0.309802,0.354506
2026-01-08,-0.121,-0.307,0.264985,0.430475,0.4941,0.696781,0.3307,0.35993,0.556278,0.639617,0.36606,0.453665,0.56302,0.74274,0.112793,0.142856,0.145892,0.171439,0.147933,0.164181,0.251821,0.281942,0.222384,0.281345,0.3358,0.370299
2026-01-09,0.0474,-0.0429,0.264985,0.430475,0.4941,0.696781,0.330205,0.355875,0.556278,0.639617,0.36606,0.453665,0.56302,0.74274,0.113302,0.143104,0.160194,0.182503,0.1486,0.164466,0.288818,0.304341,0.223388,0.281833,0.368719,0.394197
2026-01-12,-0.0526,-0.1114,0.264985,0.430475,0.4941,0.696781,0.330205,0.355875,0.556278,0.639617,0.36606,0.44932,0.56302,0.74274,0.110462,0.140005,0.155669,0.179138,0.144875,0.160904,0.28066,0.29873,0.217788,0.27573,0.358304,0.386929
2026-01-13,0.0684,0.1315,0.264985,0.430475,0.4941,0.696781,0.330205,0.355875,0.556278,0.639617,0.36606,0.44932,0.56302,0.74274,0.107869,0.137406,0.153374,0.177442,0.141475,0.157917,0.276522,0.295902,0.212676,0.270612,0.353021,0.383266
2026-01-14,0.0999,0.0354,0.262825,0.430475,0.4941,0.696781,0.330205,0.355875,0.556278,0.639617,0.36606,0.44932,0.56302,0.74274,0.105917,0.134676,0.15215,0.175982,0.133997,0.149937,0.274315,0.293467,0.208827,0.265235,0.350204,0.380112
2026-01-15,-0.1104,-0.2108,0.262825,0.430475,0.4941,0.696781,0.330205,0.355875,0.556278,0.639617,0.36606,0.44932,0.56302,0.74274,0.105565,0.13305,0.14777,0.172413,0.133552,0.148127,0.266418,0.287515,0.208133,0.262033,0.340122,0.372403
2026-01-16,-0.1316,-0.1015,0.262825,0.430475,0.4941,0.696781,0.330205,0.355875,0.556278,0.639617,0.36606,0.44501,0.56302,0.74274,0.105862,0.133064,0.152289,0.175841,0.133927,0.148142,0.274566,0.293232,0.208719,0.26206,0.350524,0.379807
2026-01-20,-0.2056,-0.3233,0.262825,0.430475,0.4941,0.696781,0.31253,0.355875,0.556278,0.639617,0.36606,0.44501,0.56302,0.74274,0.10758,0.134402,0.149728,0.173876,0.136101,0.149632,0.269949,0.289955,0.212106,0.264695,0.344629,0.375563
2026-01-21,0.1582,0.2128,0.262825,0.430475,0.4941,0.696781,0.31253,0.355875,0.556278,0.639617,0.36606,0.44501,0.56302,0.74274,0.115824,0.141531,0.165363,0.185671,0.151908,0.162658,0.308267,0.313941,0.23235,0.278735,0.380616,0.40104
2026-01-22,0.0421,0.1325,0.262825,0.430475,0.4941,0.696781,0.31253,0.355875,0.556278,0.639617,0.36606,0.44501,0.56302,0.74274,0.118794,0.142873,0.168586,0.18754,0.155803,0.1642,0.314276,0.317101,0.238308,0.281378,0.388035,0.405077
2026-01-23,0.0895,-0.0095,0.262825,0.38477,0.4941,0.696781,0.31253,0.355875,0.556278,0.639617,0.36606,0.44501,0.56302,0.74274,0.115636,0.139709,0.166641,0.185839,0.151661,0.160564,0.300441,0.309905,0.231973,0.275147,0.366722,0.401403
2026-01-26,0.121,-0.0069,0.262825,0.38477,0.4941,0.696781,0.31253,0.355875,0.556278,0.639617,0.36606,0.44501,0.56302,0.74274,0.114236,0.137708,0.161581,0.182151,0.149825,0.158264,0.291319,0.303754,0.229165,0.271206,0.355587,0.393437
2026-01-27,-0.0105,-0.0062,0.262825,0.38477,0.4941,0.696781,0.31253,0.355875,0.556278,0.639617,0.36606,0.44501,0.56302,0.74274,0.114653,0.137049,0.156668,0.178491,0.150372,0.157507,0.282461,0.297651,0.230001,0.269908,0.344775,0.385531
2026-01-28,-0.0368,-0.1562,0.262825,0.33991,0.4941,0.696781,0.31253,0.355875,0.556278,0.639617,0.36606,0.44501,0.56302,0.74274,0.11119,0.133666,0.151903,0.174867,0.14583,0.153619,0.262196,0.28758,0.223054,0.263246,0.334289,0.377704
2026-01-29,0.0526,0.0785,0.262825,0.33991,0.4941,0.696781,0.31253,0.355875,0.556278,0.639617,0.36606,0.44501,0.56302,0.74274,0.108179,0.130632,0.152164,0.175044,0.141881,0.150132,0.262647,0.287871,0.217014,0.257271,0.334863,0.378086
2026-01-30,-0.0631,-0.0199,0.262825,0.33991,0.4941,0.696781,0.31253,0.355875,0.556278,0.639617,0.36606,0.44501,0.56302,0.74274,0.105672,0.127488,0.148776,0.172173,0.138593,0.146519,0.256799,0.283149,0.211985,0.251079,0.327407,0.371885
2026-02-02,-0.1,-0.1676,0.262825,0.33991,0.4941,0.696781,0.31253,0.355875,0.556278,0.639617,0.36606,0.44054,0.56302,0.726727,0.103612,0.125196,0.144326,0.168651,0.135891,0.143885,0.249118,0.277357,0.207852,0.246565,0.317614,0.364277
2026-02-03,0.0789,-0.045,0.262825,0.33991,0.4941,0.696781,0.31253,0.355875,0.556278,0.639617,0.36606,0.44054,0.56302,0.726727,0.103399,0.124765,0.145828,0.16963,0.135612,0.143389,0.251711,0.278967,0.207425,0.245716,0.32092,0.366392
2026-02-04,0.0158,0.0706,0.262825,0.33991,0.4941,0.696781,0.31253,0.355875,0.556278,0.639617,0.36606,0.44054,0.56302,0.726727,0.102095,0.122385,0.141814,0.166385,0.133902,0.140654,0.244782,0.273631,0.204809,0.241029,0.312086,0.359383
2026-02-05,0.3518,0.2985,0.262825,0.33991,0.4941,0.696781,0.31253,0.355875,0.556278,0.639617,0.36606,0.44054,0.56302,0.726727,0.09906,0.118491,0.138577,0.163438,0.129921,0.136179,0.239195,0.268784,0.198721,0.23336,0.304962,0.353018
2026-02-06,-0.0891,-0.0747,0.262825,0.33991,0.4941,0.696781,0.30476,0.34886,0.556278,0.639617,0.36606,0.44054,0.56302,0.726727,0.129035,0.145233,0.152963,0.173196,0.169235,0.166913,0.264026,0.284832,0.258853,0.286026,0.336621,0.374094
2026-02-09,0.0787,-0.1926,0.262825,0.33991,0.4941,0.696781,0.30288,0.345745,0.531033,0.639617,0.36396,0.44054,0.56302,0.726727,0.126993,0.143883,0.149427,0.170572,0.166557,0.165361,0.257923,0.280517,0.254756,0.283368,0.32884,0.368427
2026-02-10,0.2304,0.0945,0.262825,0.33991,0.4941,0.696781,0.30288,0.345745,0.531033,0.639617,0.36396,0.44054,0.56302,0.726727,0.124625,0.141514,0.152363,0.172819,0.163451,0.162639,0.26299,0.284212,0.250006,0.278702,0.335301,0.37328
2026-02-11,-0.1308,-0.1033,0.262825,0.33991,0.4941,0.696781,0.30288,0.345745,0.531033,0.639617,0.36396,0.44054,0.56302,0.726727,0.133358,0.147606,0.149524,0.170362,0.174905,0.16964,0.25809,0.280171,0.267525,0.2907,0.329053,0.367973
2026-02-12,0.3346,0.1681,0.262825,0.33991,0.4941,0.696781,0.30288,0.345745,0.531033,0.639617,0.36396,0.43466,0.56302,0.726727,0.133206,0.148074,0.147161,0.168553,0.174705,0.170178,0.254011,0.277196,0.26722,0.291621,0.323853,0.364066
2026-02-13,0.12,0.2214,0.262825,0.33991,0.4941,0.696781,0.30288,0.345745,0.531033,0.639617,0.36396,0.43466,0.56302,0.726727,0.15296,0.163036,0.1485,0.168928,0.200613,0.187373,0.256323,0.277813,0.306848,0.321088,0.3268,0.364876
2026-02-17,0.0,-0.071,0.25741,0.33991,0.4941,0.696781,0.30288,0.345745,0.531033,0.639617,0.36396,0.43466,0.56302,0.726727,0.151185,0.161384,0.153851,0.172157,0.191266,0.179672,0.265559,0.283123,0.303287,0.317835,0.338576,0.37185
2026-02-18,0.0,0.0,0.25741,0.33991,0.4941,0.696781,0.30288,0.345745,0.531033,0.639617,0.36396,0.43466,0.56302,0.726727,0.146579,0.157954,0.150175,0.16948,0.185439,0.175853,0.259214,0.278721,0.294047,0.311079,0.330486,0.366068
2026-02-19,0.0,0.0,0.25741,0.33991,0.4941,0.696781,0.289215,0.34028,0.531033,0.639617,0.36396,0.43466,0.56302,0.726727,0.142114,0.154615,0.1456,0.165938,0.17979,0.172136,0.251317,0.272896,0.28509,0.304503,0.320418,0.358418
2026-02-20,-0.0365,-0.0365,0.25741,0.33991,0.4941,0.696781,0.289215,0.34028,0.531033,0.639617,0.36396,0.43466,0.56302,0.726727,0.137785,0.15135,0.141164,0.162389,0.174313,0.168501,0.24366,0.267059,0.276406,0.298073,0.310656,0.350752
2026-02-23,0.198,0.198,0.25741,0.33991,0.4941,0.696781,0.289215,0.34028,0.531033,0.639617,0.36396,0.43466,0.56302,0.726727,0.133886,0.148538,0.137156,0.159137,0.169381,0.16537,0.236742,0.261711,0.268584,0.292535,0.301835,0.343728
2026-02-24,-0.0468,-0.3384,0.25741,0.33991,0.4941,0.696781,0.289215,0.34028,0.531033,0.639617,0.36193,0.42935,0.559158,0.726727,0.138572,0.151364,0.141546,0.161565,0.175309,0.168516,0.244319,0.265704,0.277984,0.298101,0.311496,0.348972
2026-02-25,-0.0208,-0.2215,0.25741,0.33991,0.4941,0.696781,0.289215,0.34028,0.531033,0.639617,0.36193,0.42935,0.559158,0.726727,0.134839,0.148761,0.160325,0.1762,0.170586,0.165618,0.289054,0.293831,0.270496,0.292974,0.37149,0.381456
2026-02-26,0.1509,-0.2619,0.25741,0.33991,0.4941,0.696781,0.289215,0.34028,0.531033,0.639617,0.36193,0.42935,0.559158,0.726727,0.13083,0.145774,0.164637,0.17968,0.165515,0.162293,0.296828,0.299634,0.262453,0.287092,0.381482,0.38899
2026-02-27,0.1818,0.43,0.25741,0.33991,0.4941,0.696781,0.289215,0.34028,0.531033,0.639617,0.36193,0.42935,0.559158,0.726727,0.13212,0.146047,0.172031,0.18546,0.167147,0.162597,0.310159,0.309273,0.265041,0.287629,0.398615,0.401503
2026-03-02,-0.4005,-0.0482,0.25741,0.33991,0.4941,0.696781,0.289215,0.34028,0.531033,0.639617,0.36193,0.42935,0.559158,0.726727,0.135615,0.147946,0.197264,0.20376,0.171568,0.164711,0.355652,0.33979,0.272052,0.291369,0.457082,0.441121
2026-03-03,-0.1251,0.1289,0.262825,0.33991,0.4941,0.696781,0.30288,0.34028,0.531033,0.639617,0.36396,0.42935,0.559158,0.726727,0.164049,0.172695,0.191618,0.200048,0.215157,0.198474,0.345473,0.333599,0.411071,0.38526,0.444,0.433085
2026-03-04,-0.2142,-0.2533,0.262825,0.33991,0.4941,0.696781,0.30288,0.34028,0.531033,0.639617,0.36193,0.424865,0.559158,0.696781,0.161976,0.171778,0.188445,0.197806,0.212438,0.19742,0.339752,0.329861,0.405877,0.383214,0.436648,0.428231
2026-03-05,-0.0418,-0.1245,0.262825,0.33991,0.4941,0.696781,0.30288,0.34028,0.531033,0.639617,0.36193,0.424865,0.559158,0.696781,0.165575,0.17548,0.192952,0.201768,0.220751,0.21264,0.347878,0.336468,0.414895,0.391473,0.447091,0.436808
2026-03-06,-0.0366,0.0403,0.262825,0.33917,0.4941,0.696781,0.30288,0.34028,0.531033,0.639617,0.36193,0.424865,0.559158,0.696781,0.160857,0.172209,0.189543,0.199752,0.214461,0.208676,0.341732,0.333106,0.403073,0.384176,0.439192,0.432444
2026-03-09,-0.0314,0.1149,0.25741,0.33795,0.4941,0.696781,0.30288,0.34028,0.531033,0.639617,0.36193,0.424865,0.559158,0.696781,0.156214,0.168982,0.184034,0.195965,0.203191,0.194207,0.32571,0.308285,0.391438,0.376977,0.426427,0.424245
2026-03-10,-0.0733,-0.5086,0.25741,0.33795,0.4941,0.696781,0.30288,0.34028,0.531033,0.639617,0.36193,0.424865,0.559158,0.696781,0.15165,0.165791,0.180634,0.193524,0.197254,0.190539,0.319692,0.304445,0.380002,0.369858,0.418549,0.418961
2026-03-11,-0.215,-0.3765,0.25741,0.33917,0.4941,0.696781,0.30288,0.345745,0.531033,0.639617,0.36193,0.42935,0.559158,0.696781,0.148123,0.163486,0.214921,0.219446,0.192667,0.18789,0.400653,0.365947,0.371164,0.364716,0.535636,0.496222
2026-03-12,-0.2576,-0.2081,0.25741,0.33991,0.4941,0.696781,0.30288,0.34886,0.531033,0.639617,0.36193,0.42935,0.559158,0.696781,0.152962,0.16761,0.22787,0.230049,0.203935,0.203104,0.424792,0.391021,0.38329,0.373916,0.567908,0.520198
2026-03-13,-0.1317,0.2635,0.26002,0.33917,0.4941,0.696781,0.30288,0.34886,0.531033,0.639617,0.36193,0.42935,0.559158,0.696781,0.161168,0.174323,0.226733,0.229881,0.220591,0.22296,0.4103,0.383349,0.403852,0.388892,0.565074,0.519818
2026-03-16,0.2369,0.2282,0.26002,0.33917,0.4941,0.696781,0.30288,0.34886,0.531033,0.639617,0.36193,0.42935,0.559158,0.696781,0.159553,0.173492,0.229105,0.231859,0.218381,0.221897,0.414592,0.386647,0.399805,0.387038,0.570986,0.524291
2026-03-17,0.0631,-0.0704,0.26002,0.33917,0.4941,0.696781,0.30288,0.34886,0.531033,0.639617,0.36052,0.42935,0.54934,0.696781,0.165218,0.177166,0.229051,0.232038,0.226134,0.226596,0.414495,0.386946,0.414001,0.395234,0.570851,0.524695
2026-03-18,-0.2157,-0.4148,0.26002,0.33917,0.4941,0.696781,0.30288,0.34886,0.531033,0.639617,0.36052,0.42935,0.54934,0.696781,0.160929,0.173966,0.222742,0.227899,0.220264,0.222504,0.403078,0.380044,0.403253,0.388095,0.555127,0.515336
2026-03-19,-0.0474,0.3476,0.26002,0.33991,0.4941,0.696781,0.289215,0.35669,0.531033,0.639617,0.3592,0.424865,0.54934,0.696781,0.16473,0.177325,0.238664,0.240552,0.225466,0.2268,0.443879,0.408873,0.412778,0.395589,0.594809,0.543948
2026-03-20,-0.4965,-0.7011,0.26002,0.33991,0.4941,0.696781,0.289215,0.35669,0.531033,0.639617,0.3592,0.424865,0.54934,0.696781,0.160133,0.174155,0.246561,0.246672,0.219174,0.222745,0.458566,0.419275,0.401259,0.388517,0.61449,0.557786
2026-03-23,-0.0053,-0.0779,0.262825,0.360075,0.53526,0.712167,0.30288,0.37555,0.531033,0.651385,0.3592,0.424865,0.54934,0.712167,0.197217,0.203493,0.294342,0.286545,0.280844,0.266709,0.549414,0.503447,0.577115,0.516076,0.786316,0.689255
2026-03-24,-0.1431,0.0181,0.262825,0.360075,0.53526,0.712167,0.30288,0.37555,0.531033,0.651385,0.3592,0.424865,0.54934,0.712167,0.191214,0.199032,0.286013,0.28046,0.272296,0.260862,0.533867,0.492756,0.559548,0.504762,0.764065,0.674618
2026-03-25,0.3652,0.5001,0.262825,0.360075,0.53526,0.712167,0.30288,0.37555,0.531033,0.651385,0.3592,0.424865,0.54934,0.712167,0.188673,0.197536,0.277335,0.274105,0.268677,0.258902,0.517669,0.48159,0.552113,0.500968,0.740882,0.659332
2026-03-26,-0.4076,-0.2686,0.26002,0.360075,0.53526,0.712167,0.30288,0.37555,0.531033,0.651385,0.3592,0.420725,0.54934,0.712167,0.203627,0.208716,0.295476,0.288996,0.278705,0.266949,0.55153,0.507753,0.595872,0.529322,0.789345,0.69515
2026-03-27,0.0,0.013,0.262825,0.360075,0.53526,0.712167,0.30476,0.37555,0.531033,0.651385,0.36052,0.420725,0.54934,0.712167,0.221234,0.22418,0.293932,0.28873,0.315045,0.293823,0.548648,0.507286,0.647396,0.56854,0.78522,0.69451
2026-03-30,0.3178,0.3221,0.262825,0.360075,0.53526,0.712167,0.30476,0.37555,0.531033,0.651385,0.3592,0.420725,0.537104,0.712167,0.214494,0.218928,0.284996,0.282168,0.305447,0.286939,0.531969,0.495757,0.627672,0.55522,0.761348,0.678726
2026-03-31,0.1057,-0.0956,0.262825,0.360075,0.53526,0.712167,0.30476,0.37555,0.531033,0.651385,0.3592,0.420725,0.537104,0.712167,0.222052,0.224828,0.287357,0.284274,0.31621,0.294672,0.536376,0.499457,0.649789,0.570183,0.767656,0.683792
2026-04-01,0.1313,-0.2463,0.262825,0.360075,0.53526,0.712167,0.30476,0.37555,0.531033,0.651385,0.3592,0.420725,0.537104,0.712167,0.216839,0.220698,0.279586,0.27884,0.308787,0.289259,0.52187,0.48991,0.634535,0.559709,0.746896,0.670721
2026-04-02,0.0426,0.2403,0.262825,0.360075,0.53526,0.712167,0.30476,0.37555,0.531033,0.651385,0.3592,0.420725,0.537104,0.712167,0.212679,0.21743,0.277701,0.278106,0.302863,0.284976,0.518352,0.48862,0.622361,0.551421,0.74186,0.668956
2026-04-03,0.0,-0.0465,0.262825,0.360075,0.53526,0.712167,0.30476,0.37555,0.531033,0.651385,0.3592,0.420725,0.537104,0.712167,0.206464,0.212793,0.2756,0.276676,0.294012,0.278898,0.51443,0.486108,0.604174,0.539662,0.736248,0.665516
2026-04-06,0.0,-0.0669,0.262825,0.360075,0.53526,0.712167,0.30288,0.35669,0.531033,0.651385,0.3592,0.420725,0.537104,0.712167,0.200174,0.208266,0.267447,0.27098,0.285055,0.272965,0.499212,0.4761,0.585768,0.528181,0.714467,0.651815
2026-04-07,0.0,-0.3073,0.262825,0.360075,0.53526,0.712167,0.30288,0.35669,0.531033,0.651385,0.3592,0.420725,0.537104,0.712167,0.194076,0.20394,0.259817,0.265729,0.276371,0.267295,0.48497,0.466874,0.567923,0.51721,0.694084,0.639184
2026-04-08,0.3028,-0.1064,0.262825,0.360075,0.53526,0.712167,0.30288,0.35669,0.531033,0.651385,0.3592,0.420725,0.537104,0.712167,0.188163,0.199791,0.262908,0.268503,0.267951,0.261857,0.49074,0.471748,0.55062,0.506687,0.702342,0.645857
