model,caliber,conf,date,ret,var,exceed_ratio,is_doubtful,doubtful_series,near_ghost,near_event,co_3141_pct
HS250,主,95,2022-08-05,-0.7185,0.598965,1.1995692569682703,False,,False,2022-08-05 7月非农强劲 加息预期升温,0.1383
M1,主,95,2022-08-05,-0.7185,0.516809,1.390262166487039,False,,False,2022-08-05 7月非农强劲 加息预期升温,0.1383
M1d,主,95,2022-08-05,-0.7185,0.516812,1.3902540962671144,False,,False,2022-08-05 7月非农强劲 加息预期升温,0.1383
M1e,主,95,2022-08-05,-0.7185,0.547144,1.3131826356498473,False,,False,2022-08-05 7月非农强劲 加息预期升温,0.1383
M1g,主,95,2022-08-05,-0.7185,0.656998,1.093610635039985,False,,False,2022-08-05 7月非农强劲 加息预期升温,0.1383
M1g-t,主,95,2022-08-05,-0.7185,0.651922,1.102125714425959,False,,False,2022-08-05 7月非农强劲 加息预期升温,0.1383
M1,主,95,2022-08-29,-0.5373,0.526205,1.0210849383795289,False,,False,,-0.2789
M1d,主,95,2022-08-29,-0.5373,0.52621,1.0210752361224606,False,,False,,-0.2789
M1e,主,95,2022-08-29,-0.5373,0.498426,1.0779935236123317,False,,False,,-0.2789
M1,主,95,2022-09-06,-0.5368,0.530423,1.0120224801714859,False,,False,2022-09-06 人民币贬向6.9 美元指数走强,0.0
M1d,主,95,2022-09-06,-0.5368,0.530428,1.0120129404933376,False,,False,2022-09-06 人民币贬向6.9 美元指数走强,0.0
M1e,主,95,2022-09-06,-0.5368,0.516478,1.0393472713261747,False,,False,2022-09-06 人民币贬向6.9 美元指数走强,0.0
HS250,主,95,2022-09-22,-0.7129,0.60532,1.1777241789466728,False,,True,2022-09-22 FOMC鹰派点阵图 收益率上行；2022-09-26 英国迷你预算危机 全球利率上行；2022-09-28 英央行紧急购债 全球收益率回落,-0.4273
M1,主,95,2022-09-22,-0.7129,0.53299,1.337548546877052,False,,True,2022-09-22 FOMC鹰派点阵图 收益率上行；2022-09-26 英国迷你预算危机 全球利率上行；2022-09-28 英央行紧急购债 全球收益率回落,-0.4273
M1d,主,95,2022-09-22,-0.7129,0.532995,1.3375359993996192,False,,True,2022-09-22 FOMC鹰派点阵图 收益率上行；2022-09-26 英国迷你预算危机 全球利率上行；2022-09-28 英央行紧急购债 全球收益率回落,-0.4273
M1e,主,95,2022-09-22,-0.7129,0.440397,1.6187667036787263,False,,True,2022-09-22 FOMC鹰派点阵图 收益率上行；2022-09-26 英国迷你预算危机 全球利率上行；2022-09-28 英央行紧急购债 全球收益率回落,-0.4273
M1g,主,95,2022-09-22,-0.7129,0.467658,1.5244045862574787,False,,True,2022-09-22 FOMC鹰派点阵图 收益率上行；2022-09-26 英国迷你预算危机 全球利率上行；2022-09-28 英央行紧急购债 全球收益率回落,-0.4273
M1g-t,主,95,2022-09-22,-0.7129,0.455309,1.5657498533962648,False,,True,2022-09-22 FOMC鹰派点阵图 收益率上行；2022-09-26 英国迷你预算危机 全球利率上行；2022-09-28 英央行紧急购债 全球收益率回落,-0.4273
HS250,主,95,2022-09-26,-0.9128,0.60875,1.499466119096509,False,,True,2022-09-22 FOMC鹰派点阵图 收益率上行；2022-09-26 英国迷你预算危机 全球利率上行；2022-09-28 英央行紧急购债 全球收益率回落,-0.7905
M1,主,95,2022-09-26,-0.9128,0.536634,1.7009731027105994,False,,True,2022-09-22 FOMC鹰派点阵图 收益率上行；2022-09-26 英国迷你预算危机 全球利率上行；2022-09-28 英央行紧急购债 全球收益率回落,-0.7905
M1d,主,95,2022-09-26,-0.9128,0.536639,1.7009572543180798,False,,True,2022-09-22 FOMC鹰派点阵图 收益率上行；2022-09-26 英国迷你预算危机 全球利率上行；2022-09-28 英央行紧急购债 全球收益率回落,-0.7905
M1e,主,95,2022-09-26,-0.9128,0.504872,1.807983013516297,False,,True,2022-09-22 FOMC鹰派点阵图 收益率上行；2022-09-26 英国迷你预算危机 全球利率上行；2022-09-28 英央行紧急购债 全球收益率回落,-0.7905
M1g,主,95,2022-09-26,-0.9128,0.53241,1.7144681730245486,False,,True,2022-09-22 FOMC鹰派点阵图 收益率上行；2022-09-26 英国迷你预算危机 全球利率上行；2022-09-28 英央行紧急购债 全球收益率回落,-0.7905
M1g-t,主,95,2022-09-26,-0.9128,0.521534,1.7502214620715042,False,,True,2022-09-22 FOMC鹰派点阵图 收益率上行；2022-09-26 英国迷你预算危机 全球利率上行；2022-09-28 英央行紧急购债 全球收益率回落,-0.7905
M1e,主,95,2023-02-06,-0.4987,0.497011,1.0033983151278343,False,,False,,-0.7008
HS250,主,95,2023-02-21,-0.6756,0.55368,1.2201993931512787,False,,False,,0.1434
M1,主,95,2023-02-21,-0.6756,0.60439,1.1178212743427258,False,,False,,0.1434
M1d,主,95,2023-02-21,-0.6756,0.604394,1.1178138763786536,False,,False,,0.1434
M1e,主,95,2023-02-21,-0.6756,0.442931,1.5252940074187626,False,,False,,0.1434
M1g,主,95,2023-02-21,-0.6756,0.497331,1.3584514136460424,False,,False,,0.1434
M1g-t,主,95,2023-02-21,-0.6756,0.477858,1.413809123212335,False,,False,,0.1434
HS250,主,95,2023-03-14,-0.562,0.545805,1.0296717692216086,False,,False,2023-03-10 硅谷银行SVB被接管 避险；2023-03-13 SVB传染 瑞信危机发酵；2023-03-14 美联储新工具BTFP 银行风险缓解 投资级债涨；2023-03-17 瑞信危机蔓延 美债收益率续降,0.6413
HS250,主,95,2023-03-27,-0.6471,0.538015,1.2027545700398687,False,,False,2023-03-23 美联储加息25bp接近尾声 美元走弱,0.0699
M1,主,95,2023-03-27,-0.6471,0.600109,1.0783041080870308,False,,False,2023-03-23 美联储加息25bp接近尾声 美元走弱,0.0699
M1d,主,95,2023-03-27,-0.6471,0.600112,1.07829871757272,False,,False,2023-03-23 美联储加息25bp接近尾声 美元走弱,0.0699
M1e,主,95,2023-06-29,-0.506,0.371586,1.3617305280607988,False,,False,2023-06-26 人民币续贬(中美利差/经济预期),0.0712
M1g,主,95,2023-06-29,-0.506,0.410446,1.2328052898554256,False,,False,2023-06-26 人民币续贬(中美利差/经济预期),0.0712
M1g-t,主,95,2023-06-29,-0.506,0.402922,1.2558261896843559,False,,False,2023-06-26 人民币续贬(中美利差/经济预期),0.0712
M1e,主,95,2023-07-06,-0.4107,0.396327,1.0362655080274623,False,,False,,-1.0058
FHS-E,主,95,2023-08-03,-0.4794,0.401364,1.1944270039166442,False,,False,,-0.7945
FHS-G,主,95,2023-08-03,-0.4794,0.411283,1.1656207526204583,False,,False,,-0.7945
M1e,主,95,2023-08-03,-0.4794,0.431758,1.110344220605061,False,,False,,-0.7945
M1g,主,95,2023-08-03,-0.4794,0.45995,1.0422872051309924,False,,False,,-0.7945
M1g-t,主,95,2023-08-03,-0.4794,0.458557,1.0454534550775585,False,,False,,-0.7945
FHS-E,主,95,2023-08-21,-0.4678,0.405095,1.1547908515286538,False,,False,,0.3641
FHS-G,主,95,2023-08-21,-0.4678,0.411358,1.1372089518132624,False,,False,,0.3641
M1e,主,95,2023-08-21,-0.4678,0.435772,1.07349714988572,False,,False,,0.3641
M1g,主,95,2023-08-21,-0.4678,0.460034,1.0168813609428868,False,,False,,0.3641
M1g-t,主,95,2023-08-21,-0.4678,0.456523,1.024701931775617,False,,False,,0.3641
FHS-E,主,95,2023-09-05,-0.5318,0.408905,1.3005465817243616,False,,False,2023-09-11 央行维稳+美元回落 人民币急升,0.0
FHS-G,主,95,2023-09-05,-0.5318,0.424998,1.251300006117676,False,,False,2023-09-11 央行维稳+美元回落 人民币急升,0.0
HS250,主,95,2023-09-05,-0.5318,0.47418,1.1215150364840358,False,,False,2023-09-11 央行维稳+美元回落 人民币急升,0.0
M1e,主,95,2023-09-05,-0.5318,0.446143,1.1919944950385863,False,,False,2023-09-11 央行维稳+美元回落 人民币急升,0.0
M1g,主,95,2023-09-05,-0.5318,0.475289,1.1188981861562124,False,,False,2023-09-11 央行维稳+美元回落 人民币急升,0.0
M1g-t,主,95,2023-09-05,-0.5318,0.473645,1.1227818302737285,False,,False,2023-09-11 央行维稳+美元回落 人民币急升,0.0
FHS-E,主,95,2023-09-21,-0.4331,0.33355,1.2984560035976613,False,,False,,-0.3625
FHS-G,主,95,2023-09-21,-0.4331,0.365595,1.1846442101232237,False,,False,,-0.3625
M1e,主,95,2023-09-21,-0.4331,0.363926,1.1900771035869928,False,,False,,-0.3625
M1g,主,95,2023-09-21,-0.4331,0.408856,1.0592971608585908,False,,False,,-0.3625
M1g-t,主,95,2023-09-21,-0.4331,0.396801,1.0914791041353222,False,,False,,-0.3625
FHS-E,主,95,2023-10-03,-0.8393,0.317782,2.6411187543662007,False,,True,2023-10-04 美债长端急升(10Y创多年新高) 全球利差走阔,-0.1461
FHS-G,主,95,2023-10-03,-0.8393,0.349347,2.4024823456334246,False,,True,2023-10-04 美债长端急升(10Y创多年新高) 全球利差走阔,-0.1461
HS250,主,95,2023-10-03,-0.8393,0.44454,1.888019075898682,False,,True,2023-10-04 美债长端急升(10Y创多年新高) 全球利差走阔,-0.1461
HS500,主,95,2023-10-03,-0.8393,0.533855,1.5721497410345509,False,,True,2023-10-04 美债长端急升(10Y创多年新高) 全球利差走阔,-0.1461
M1,主,95,2023-10-03,-0.8393,0.521114,1.6105880862920592,False,,True,2023-10-04 美债长端急升(10Y创多年新高) 全球利差走阔,-0.1461
M1d,主,95,2023-10-03,-0.8393,0.521112,1.6105942676430403,False,,True,2023-10-04 美债长端急升(10Y创多年新高) 全球利差走阔,-0.1461
M1e,主,95,2023-10-03,-0.8393,0.353717,2.372800854920742,False,,True,2023-10-04 美债长端急升(10Y创多年新高) 全球利差走阔,-0.1461
M1g,主,95,2023-10-03,-0.8393,0.395055,2.1245143081343105,False,,True,2023-10-04 美债长端急升(10Y创多年新高) 全球利差走阔,-0.1461
M1g-t,主,95,2023-10-03,-0.8393,0.387292,2.167098726542247,False,,True,2023-10-04 美债长端急升(10Y创多年新高) 全球利差走阔,-0.1461
FHS-E,主,95,2023-10-12,-0.4677,0.462602,1.0110202722858959,False,,False,,0.3705
FHS-G,主,95,2023-10-12,-0.4677,0.451555,1.0357542270598266,False,,False,,0.3705
HS250,主,95,2023-10-12,-0.4677,0.44454,1.052098798758267,False,,False,,0.3705
FHS-E,主,95,2023-11-09,-0.5037,0.467293,1.0779104330687599,False,,False,2023-11-06 风险偏好修复 利差收窄；2023-11-14 美国10月CPI低于预期(3.2%)；2023-11-15 CPI后信用大涨 利差大幅收窄,0.8055
FHS-G,主,95,2023-11-09,-0.5037,0.470378,1.070840898171258,False,,False,2023-11-06 风险偏好修复 利差收窄；2023-11-14 美国10月CPI低于预期(3.2%)；2023-11-15 CPI后信用大涨 利差大幅收窄,0.8055
HS250,主,95,2023-11-09,-0.5037,0.430085,1.1711638397061046,False,,False,2023-11-06 风险偏好修复 利差收窄；2023-11-14 美国10月CPI低于预期(3.2%)；2023-11-15 CPI后信用大涨 利差大幅收窄,0.8055
FHS-E,主,95,2024-01-04,-0.4459,0.441226,1.0105932107355415,False,,False,2024-01-02 年初购汇需求与美元偏强 人民币走弱,0.0
HS250,主,95,2024-01-04,-0.4459,0.44069,1.0118223694660646,False,,False,2024-01-02 年初购汇需求与美元偏强 人民币走弱,0.0
FHS-E,主,95,2024-02-02,-0.5422,0.395983,1.3692507001563199,True,dOAS_bp,False,2024-02-07 中国股市流动性风险+美债收益率上行,0.0
FHS-G,主,95,2024-02-02,-0.5422,0.426051,1.2726175974237826,True,dOAS_bp,False,2024-02-07 中国股市流动性风险+美债收益率上行,0.0
HS250,主,95,2024-02-02,-0.5422,0.44645,1.2144697054541382,True,dOAS_bp,False,2024-02-07 中国股市流动性风险+美债收益率上行,0.0
HS500,主,95,2024-02-02,-0.5422,0.53237,1.0184646016867969,True,dOAS_bp,False,2024-02-07 中国股市流动性风险+美债收益率上行,0.0
M1,主,95,2024-02-02,-0.5422,0.500039,1.084315423396975,True,dOAS_bp,False,2024-02-07 中国股市流动性风险+美债收益率上行,0.0
M1d,主,95,2024-02-02,-0.5422,0.500038,1.0843175918630186,True,dOAS_bp,False,2024-02-07 中国股市流动性风险+美债收益率上行,0.0
M1e,主,95,2024-02-02,-0.5422,0.436617,1.241820634560725,True,dOAS_bp,False,2024-02-07 中国股市流动性风险+美债收益率上行,0.0
M1g,主,95,2024-02-02,-0.5422,0.481794,1.1253772359141043,True,dOAS_bp,False,2024-02-07 中国股市流动性风险+美债收益率上行,0.0
M1g-t,主,95,2024-02-02,-0.5422,0.473552,1.1449640166233066,True,dOAS_bp,False,2024-02-07 中国股市流动性风险+美债收益率上行,0.0
FHS-E,主,95,2024-02-05,-0.5562,0.432601,1.2857113136585445,False,,False,2024-02-07 中国股市流动性风险+美债收益率上行,-0.2813
FHS-G,主,95,2024-02-05,-0.5562,0.452913,1.2280504202793914,False,,False,2024-02-07 中国股市流动性风险+美债收益率上行,-0.2813
HS250,主,95,2024-02-05,-0.5562,0.45834,1.2135096216782302,False,,False,2024-02-07 中国股市流动性风险+美债收益率上行,-0.2813
HS500,主,95,2024-02-05,-0.5562,0.533855,1.041855934663907,False,,False,2024-02-07 中国股市流动性风险+美债收益率上行,-0.2813
M1,主,95,2024-02-05,-0.5562,0.50185,1.1082992926173159,False,,False,2024-02-07 中国股市流动性风险+美债收益率上行,-0.2813
M1d,主,95,2024-02-05,-0.5562,0.501849,1.1083015010491204,False,,False,2024-02-07 中国股市流动性风险+美债收益率上行,-0.2813
M1e,主,95,2024-02-05,-0.5562,0.476363,1.1675969796142858,False,,False,2024-02-07 中国股市流动性风险+美债收益率上行,-0.2813
M1g,主,95,2024-02-05,-0.5562,0.50211,1.1077253988169924,False,,False,2024-02-07 中国股市流动性风险+美债收益率上行,-0.2813
M1g-t,主,95,2024-02-05,-0.5562,0.498967,1.1147029763491374,False,,False,2024-02-07 中国股市流动性风险+美债收益率上行,-0.2813
FHS-E,主,95,2024-03-14,-0.352,0.297105,1.1847663284024166,False,,False,,0.0
FHS-G,主,95,2024-03-14,-0.352,0.345172,1.0197814422954352,False,,False,,0.0
M1e,主,95,2024-03-14,-0.352,0.330258,1.0658333787523693,False,,False,,0.0
FHS-E,主,95,2024-04-02,-0.4443,0.258025,1.7219261699447728,False,,False,,-0.6322
FHS-G,主,95,2024-04-02,-0.4443,0.304033,1.461354524015485,False,,False,,-0.6322
HS250,主,95,2024-04-02,-0.4443,0.41906,1.0602300386579486,False,,False,,-0.6322
M1e,主,95,2024-04-02,-0.4443,0.284126,1.5637428464836023,False,,False,,-0.6322
M1g,主,95,2024-04-02,-0.4443,0.34788,1.277164539496378,False,,False,,-0.6322
M1g-t,主,95,2024-04-02,-0.4443,0.339116,1.310171150874627,False,,False,,-0.6322
FHS-E,主,95,2024-04-10,-0.656,0.284871,2.302796704473253,False,,False,2024-04-10 美国3月CPI超预期 收益率急升,-0.4963
FHS-G,主,95,2024-04-10,-0.656,0.322334,2.035156080339027,False,,False,2024-04-10 美国3月CPI超预期 收益率急升,-0.4963
HS250,主,95,2024-04-10,-0.656,0.42986,1.5260782580375005,False,,False,2024-04-10 美国3月CPI超预期 收益率急升,-0.4963
HS500,主,95,2024-04-10,-0.656,0.491575,1.3344860906270661,False,,False,2024-04-10 美国3月CPI超预期 收益率急升,-0.4963
M1,主,95,2024-04-10,-0.656,0.446282,1.4699226049896703,False,,False,2024-04-10 美国3月CPI超预期 收益率急升,-0.4963
M1d,主,95,2024-04-10,-0.656,0.446282,1.4699226049896703,False,,False,2024-04-10 美国3月CPI超预期 收益率急升,-0.4963
M1e,主,95,2024-04-10,-0.656,0.306926,2.1373230029388193,False,,False,2024-04-10 美国3月CPI超预期 收益率急升,-0.4963
M1g,主,95,2024-04-10,-0.656,0.363103,1.80664990374632,False,,False,2024-04-10 美国3月CPI超预期 收益率急升,-0.4963
M1g-t,主,95,2024-04-10,-0.656,0.359452,1.825000278201262,False,,False,2024-04-10 美国3月CPI超预期 收益率急升,-0.4963
FHS-E,主,95,2024-06-07,-0.564,0.364805,1.5460314414550238,True,dOAS_bp,False,,0.8398
FHS-G,主,95,2024-06-07,-0.564,0.37759,1.4936836250960035,True,dOAS_bp,False,,0.8398
HS250,主,95,2024-06-07,-0.564,0.43926,1.2839775986887036,True,dOAS_bp,False,,0.8398
HS500,主,95,2024-06-07,-0.564,0.480365,1.1741071893247843,True,dOAS_bp,False,,0.8398
M1,主,95,2024-06-07,-0.564,0.439965,1.2819201527394224,True,dOAS_bp,False,,0.8398
M1d,主,95,2024-06-07,-0.564,0.439964,1.281923066432708,True,dOAS_bp,False,,0.8398
M1e,主,95,2024-06-07,-0.564,0.384441,1.467065167346875,True,dOAS_bp,False,,0.8398
M1g,主,95,2024-06-07,-0.564,0.417311,1.3515100248974985,True,dOAS_bp,False,,0.8398
M1g-t,主,95,2024-06-07,-0.564,0.420182,1.3422754901447467,True,dOAS_bp,False,,0.8398
FHS-G,主,95,2024-08-06,-0.4138,0.41317,1.001524796088777,False,,False,2024-08-02 7月非农大幅走弱+日元套息平仓,0.0687
HS250,主,95,2024-08-06,-0.4138,0.40772,1.0149121946433826,False,,False,2024-08-02 7月非农大幅走弱+日元套息平仓,0.0687
FHS-E,主,95,2024-10-03,-0.3028,0.244217,1.239880925570292,False,,False,2024-10-04 9月非农强劲 收益率上行；2024-10-08 中国政策刺激后汇率波动 人民币回调,0.273
FHS-G,主,95,2024-10-03,-0.3028,0.27377,1.1060379150381707,False,,False,2024-10-04 9月非农强劲 收益率上行；2024-10-08 中国政策刺激后汇率波动 人民币回调,0.273
M1e,主,95,2024-10-03,-0.3028,0.294015,1.0298794279203443,False,,False,2024-10-04 9月非农强劲 收益率上行；2024-10-08 中国政策刺激后汇率波动 人民币回调,0.273
FHS-E,主,95,2024-10-04,-0.4747,0.262895,1.8056638581943363,False,,False,2024-10-04 9月非农强劲 收益率上行；2024-10-08 中国政策刺激后汇率波动 人民币回调,0.6116
FHS-G,主,95,2024-10-04,-0.4747,0.292847,1.6209829706297143,False,,False,2024-10-04 9月非农强劲 收益率上行；2024-10-08 中国政策刺激后汇率波动 人民币回调,0.6116
HS250,主,95,2024-10-04,-0.4747,0.35596,1.3335768063827396,False,,False,2024-10-04 9月非农强劲 收益率上行；2024-10-08 中国政策刺激后汇率波动 人民币回调,0.6116
HS500,主,95,2024-10-04,-0.4747,0.425925,1.1145154663379704,False,,False,2024-10-04 9月非农强劲 收益率上行；2024-10-08 中国政策刺激后汇率波动 人民币回调,0.6116
M1,主,95,2024-10-04,-0.4747,0.414845,1.1442828044209283,False,,False,2024-10-04 9月非农强劲 收益率上行；2024-10-08 中国政策刺激后汇率波动 人民币回调,0.6116
M1d,主,95,2024-10-04,-0.4747,0.414846,1.1442800460893923,False,,False,2024-10-04 9月非农强劲 收益率上行；2024-10-08 中国政策刺激后汇率波动 人民币回调,0.6116
M1e,主,95,2024-10-04,-0.4747,0.310069,1.530949562839239,False,,False,2024-10-04 9月非农强劲 收益率上行；2024-10-08 中国政策刺激后汇率波动 人民币回调,0.6116
M1g,主,95,2024-10-04,-0.4747,0.366694,1.2945398615739554,False,,False,2024-10-04 9月非农强劲 收益率上行；2024-10-08 中国政策刺激后汇率波动 人民币回调,0.6116
M1g-t,主,95,2024-10-04,-0.4747,0.361677,1.312497062295916,False,,False,2024-10-04 9月非农强劲 收益率上行；2024-10-08 中国政策刺激后汇率波动 人民币回调,0.6116
FHS-E,主,95,2024-10-17,-0.2731,0.270913,1.0080727023066445,False,,False,,0.8242
FHS-E,主,95,2024-10-21,-0.3654,0.273265,1.3371635591824786,False,,False,,0.1376
FHS-G,主,95,2024-10-21,-0.3654,0.28704,1.2729933110367893,False,,False,,0.1376
HS250,主,95,2024-10-21,-0.3654,0.338075,1.0808252606670117,False,,False,,0.1376
M1e,主,95,2024-10-21,-0.3654,0.324683,1.1254053954164525,False,,False,,0.1376
FHS-E,主,95,2024-11-01,-0.4436,0.251836,1.7614638097809685,False,,False,2024-11-06 特朗普胜选 美债收益率上行 美元大涨,0.0696
FHS-G,主,95,2024-11-01,-0.4436,0.28317,1.5665501288978354,False,,False,2024-11-06 特朗普胜选 美债收益率上行 美元大涨,0.0696
HS250,主,95,2024-11-01,-0.4436,0.345835,1.2826926135295733,False,,False,2024-11-06 特朗普胜选 美债收益率上行 美元大涨,0.0696
HS500,主,95,2024-11-01,-0.4436,0.40576,1.0932570977917981,False,,False,2024-11-06 特朗普胜选 美债收益率上行 美元大涨,0.0696
M1,主,95,2024-11-01,-0.4436,0.398111,1.1142621027803803,False,,False,2024-11-06 特朗普胜选 美债收益率上行 美元大涨,0.0696
M1d,主,95,2024-11-01,-0.4436,0.39811,1.114264901660345,False,,False,2024-11-06 特朗普胜选 美债收益率上行 美元大涨,0.0696
M1e,主,95,2024-11-01,-0.4436,0.297027,1.4934669238823408,False,,False,2024-11-06 特朗普胜选 美债收益率上行 美元大涨,0.0696
M1g,主,95,2024-11-01,-0.4436,0.354578,1.2510646458607133,False,,False,2024-11-06 特朗普胜选 美债收益率上行 美元大涨,0.0696
M1g-t,主,95,2024-11-01,-0.4436,0.350879,1.2642534890945312,False,,False,2024-11-06 特朗普胜选 美债收益率上行 美元大涨,0.0696
FHS-E,主,95,2024-11-06,-0.5307,0.299052,1.7746077605232533,False,,False,2024-11-06 特朗普胜选 美债收益率上行 美元大涨,0.4859
FHS-G,主,95,2024-11-06,-0.5307,0.317473,1.6716382180531886,False,,False,2024-11-06 特朗普胜选 美债收益率上行 美元大涨,0.4859
HS250,主,95,2024-11-06,-0.5307,0.35596,1.490897853691426,False,,False,2024-11-06 特朗普胜选 美债收益率上行 美元大涨,0.4859
HS500,主,95,2024-11-06,-0.5307,0.410855,1.291696583952976,False,,False,2024-11-06 特朗普胜选 美债收益率上行 美元大涨,0.4859
HS750,主,95,2024-11-06,-0.5307,0.504635,1.0516511934368404,False,,False,2024-11-06 特朗普胜选 美债收益率上行 美元大涨,0.4859
M1,主,95,2024-11-06,-0.5307,0.39636,1.338934302149561,False,,False,2024-11-06 特朗普胜选 美债收益率上行 美元大涨,0.4859
M1d,主,95,2024-11-06,-0.5307,0.39636,1.338934302149561,False,,False,2024-11-06 特朗普胜选 美债收益率上行 美元大涨,0.4859
M1e,主,95,2024-11-06,-0.5307,0.343479,1.5450726245272637,False,,False,2024-11-06 特朗普胜选 美债收益率上行 美元大涨,0.4859
M1g,主,95,2024-11-06,-0.5307,0.382231,1.3884274169285065,False,,False,2024-11-06 特朗普胜选 美债收益率上行 美元大涨,0.4859
M1g-t,主,95,2024-11-06,-0.5307,0.383232,1.3848008517034067,False,,False,2024-11-06 特朗普胜选 美债收益率上行 美元大涨,0.4859
FHS-E,主,95,2024-11-12,-0.4431,0.372056,1.1909497495000751,False,,False,2024-11-06 特朗普胜选 美债收益率上行 美元大涨,0.831
FHS-G,主,95,2024-11-12,-0.4431,0.361731,1.2249433971652968,False,,False,2024-11-06 特朗普胜选 美债收益率上行 美元大涨,0.831
HS250,主,95,2024-11-12,-0.4431,0.35596,1.244802786829981,False,,False,2024-11-06 特朗普胜选 美债收益率上行 美元大涨,0.831
HS500,主,95,2024-11-12,-0.4431,0.414405,1.0692438556484598,False,,False,2024-11-06 特朗普胜选 美债收益率上行 美元大涨,0.831
M1,主,95,2024-11-12,-0.4431,0.398831,1.1109968884063677,False,,False,2024-11-06 特朗普胜选 美债收益率上行 美元大涨,0.831
M1d,主,95,2024-11-12,-0.4431,0.39883,1.1109996740465862,False,,False,2024-11-06 特朗普胜选 美债收益率上行 美元大涨,0.831
M1e,主,95,2024-11-12,-0.4431,0.427326,1.036913269962511,False,,False,2024-11-06 特朗普胜选 美债收益率上行 美元大涨,0.831
M1g,主,95,2024-11-12,-0.4431,0.435517,1.0174114902518157,False,,False,2024-11-06 特朗普胜选 美债收益率上行 美元大涨,0.831
FHS-E,主,95,2024-12-18,-0.4002,0.303483,1.3186900089955615,False,,False,,-0.6949
FHS-G,主,95,2024-12-18,-0.4002,0.327475,1.222078021222994,False,,False,,-0.6949
HS250,主,95,2024-12-18,-0.4002,0.3592,1.114142538975501,False,,False,,-0.6949
M1,主,95,2024-12-18,-0.4002,0.374162,1.0695901775166907,False,,False,,-0.6949
M1d,主,95,2024-12-18,-0.4002,0.37416,1.0695958948043618,False,,False,,-0.6949
M1e,主,95,2024-12-18,-0.4002,0.337677,1.1851562291775868,False,,False,,-0.6949
M1g,主,95,2024-12-18,-0.4002,0.385746,1.03747025244591,False,,False,,-0.6949
M1g-t,主,95,2024-12-18,-0.4002,0.382772,1.0455310210778217,False,,False,,-0.6949
FHS-E,主,95,2025-02-12,-0.3044,0.252868,1.2037901197462708,False,,False,,-0.7668
FHS-G,主,95,2025-02-12,-0.3044,0.27589,1.1033382869984414,False,,False,,-0.7668
M1e,主,95,2025-02-12,-0.3044,0.290433,1.0480902652246817,False,,False,,-0.7668
FHS-E,主,95,2025-03-24,-0.3426,0.274949,1.2460492673186665,True,ETF_ret_pct,False,,-0.3454
FHS-G,主,95,2025-03-24,-0.3426,0.286207,1.197035711914803,True,ETF_ret_pct,False,,-0.3454
HS250,主,95,2025-03-24,-0.3426,0.30836,1.1110390452717602,True,ETF_ret_pct,False,,-0.3454
M1e,主,95,2025-03-24,-0.3426,0.315795,1.084881014582245,True,ETF_ret_pct,False,,-0.3454
FHS-E,主,95,2025-04-07,-1.1491,0.299101,3.84184606537591,False,,True,"2025-04-02 美国""解放日""对等关税(中国累计约54%) 历史级risk-off；2025-04-08 美中关税加码至104% 人民币中间价破7.20 美债市场承压；2025-04-09 90天关税暂缓(不含中国) 美股+9.5%；2025-04-10 中国反制84%至125% 亚洲IG信用risk-off；2025-04-11 隔夜美股再跌后亚洲风险偏好修复",-0.8287
FHS-G,主,95,2025-04-07,-1.1491,0.297453,3.8631313182250637,False,,True,"2025-04-02 美国""解放日""对等关税(中国累计约54%) 历史级risk-off；2025-04-08 美中关税加码至104% 人民币中间价破7.20 美债市场承压；2025-04-09 90天关税暂缓(不含中国) 美股+9.5%；2025-04-10 中国反制84%至125% 亚洲IG信用risk-off；2025-04-11 隔夜美股再跌后亚洲风险偏好修复",-0.8287
HS250,主,95,2025-04-07,-1.1491,0.30836,3.726488519911791,False,,True,"2025-04-02 美国""解放日""对等关税(中国累计约54%) 历史级risk-off；2025-04-08 美中关税加码至104% 人民币中间价破7.20 美债市场承压；2025-04-09 90天关税暂缓(不含中国) 美股+9.5%；2025-04-10 中国反制84%至125% 亚洲IG信用risk-off；2025-04-11 隔夜美股再跌后亚洲风险偏好修复",-0.8287
HS500,主,95,2025-04-07,-1.1491,0.37741,3.0446993985321003,False,,True,"2025-04-02 美国""解放日""对等关税(中国累计约54%) 历史级risk-off；2025-04-08 美中关税加码至104% 人民币中间价破7.20 美债市场承压；2025-04-09 90天关税暂缓(不含中国) 美股+9.5%；2025-04-10 中国反制84%至125% 亚洲IG信用risk-off；2025-04-11 隔夜美股再跌后亚洲风险偏好修复",-0.8287
HS750,主,95,2025-04-07,-1.1491,0.45709,2.513946925113216,False,,True,"2025-04-02 美国""解放日""对等关税(中国累计约54%) 历史级risk-off；2025-04-08 美中关税加码至104% 人民币中间价破7.20 美债市场承压；2025-04-09 90天关税暂缓(不含中国) 美股+9.5%；2025-04-10 中国反制84%至125% 亚洲IG信用risk-off；2025-04-11 隔夜美股再跌后亚洲风险偏好修复",-0.8287
M1,主,95,2025-04-07,-1.1491,0.365586,3.1431728786113253,False,,True,"2025-04-02 美国""解放日""对等关税(中国累计约54%) 历史级risk-off；2025-04-08 美中关税加码至104% 人民币中间价破7.20 美债市场承压；2025-04-09 90天关税暂缓(不含中国) 美股+9.5%；2025-04-10 中国反制84%至125% 亚洲IG信用risk-off；2025-04-11 隔夜美股再跌后亚洲风险偏好修复",-0.8287
